Sexo;Provincias;Municipios;Edad (grupos quinquenales);Periodo;Total
Total;45 Toledo;45134 Portillo de Toledo;De 0 a 4 años;1 de enero de 2020;96
Total;45 Toledo;45134 Portillo de Toledo;De 5 a 9 años;1 de enero de 2020;119
Total;45 Toledo;45134 Portillo de Toledo;De 10 a 14 años;1 de enero de 2020;121
Total;45 Toledo;45134 Portillo de Toledo;De 65 a 69 años;1 de enero de 2020;111
Total;45 Toledo;45134 Portillo de Toledo;De 70 a 74 años;1 de enero de 2020;106
Total;45 Toledo;45134 Portillo de Toledo;De 75 a 79 años;1 de enero de 2020;96
Total;45 Toledo;45134 Portillo de Toledo;De 80 a 84 años;1 de enero de 2020;72
Total;45 Toledo;45134 Portillo de Toledo;De 85 a 89 años;1 de enero de 2020;38
Total;45 Toledo;45134 Portillo de Toledo;De 90 a 94 años;1 de enero de 2020;30
Total;45 Toledo;45134 Portillo de Toledo;De 95 a 99 años;1 de enero de 2020;15
Total;45 Toledo;45134 Portillo de Toledo;100 y más años;1 de enero de 2020;2
Total;45 Toledo;45135 Puebla de Almoradiel, La;Todas las edades;1 de enero de 2020;5.073
Total;45 Toledo;45135 Puebla de Almoradiel, La;De 0 a 4 años;1 de enero de 2020;156
Total;45 Toledo;45135 Puebla de Almoradiel, La;De 5 a 9 años;1 de enero de 2020;184
Total;45 Toledo;45135 Puebla de Almoradiel, La;De 10 a 14 años;1 de enero de 2020;246
Total;45 Toledo;45135 Puebla de Almoradiel, La;De 65 a 69 años;1 de enero de 2020;266
Total;45 Toledo;45135 Puebla de Almoradiel, La;De 70 a 74 años;1 de enero de 2020;282
Total;45 Toledo;45135 Puebla de Almoradiel, La;De 75 a 79 años;1 de enero de 2020;233
Total;45 Toledo;45135 Puebla de Almoradiel, La;De 80 a 84 años;1 de enero de 2020;168
Total;45 Toledo;45135 Puebla de Almoradiel, La;De 85 a 89 años;1 de enero de 2020;147
Total;45 Toledo;45135 Puebla de Almoradiel, La;De 90 a 94 años;1 de enero de 2020;88
Total;45 Toledo;45135 Puebla de Almoradiel, La;De 95 a 99 años;1 de enero de 2020;23
Total;45 Toledo;45135 Puebla de Almoradiel, La;100 y más años;1 de enero de 2020;4
Total;45 Toledo;45136 Puebla de Montalbán, La;Todas las edades;1 de enero de 2020;7.858
Total;45 Toledo;45136 Puebla de Montalbán, La;De 0 a 4 años;1 de enero de 2020;321
Total;45 Toledo;45136 Puebla de Montalbán, La;De 5 a 9 años;1 de enero de 2020;375
Total;45 Toledo;45136 Puebla de Montalbán, La;De 10 a 14 años;1 de enero de 2020;479
Total;45 Toledo;45136 Puebla de Montalbán, La;De 65 a 69 años;1 de enero de 2020;348
Total;45 Toledo;45136 Puebla de Montalbán, La;De 70 a 74 años;1 de enero de 2020;319
Total;45 Toledo;45136 Puebla de Montalbán, La;De 75 a 79 años;1 de enero de 2020;292
Total;45 Toledo;45136 Puebla de Montalbán, La;De 80 a 84 años;1 de enero de 2020;246
Total;45 Toledo;45136 Puebla de Montalbán, La;De 85 a 89 años;1 de enero de 2020;220
Total;45 Toledo;45136 Puebla de Montalbán, La;De 90 a 94 años;1 de enero de 2020;91
Total;45 Toledo;45136 Puebla de Montalbán, La;De 95 a 99 años;1 de enero de 2020;19
Total;45 Toledo;45136 Puebla de Montalbán, La;100 y más años;1 de enero de 2020;5
Total;45 Toledo;45137 Pueblanueva, La;Todas las edades;1 de enero de 2020;2.142
Total;45 Toledo;45137 Pueblanueva, La;De 0 a 4 años;1 de enero de 2020;67
Total;45 Toledo;45137 Pueblanueva, La;De 5 a 9 años;1 de enero de 2020;130
Total;45 Toledo;45137 Pueblanueva, La;De 10 a 14 años;1 de enero de 2020;135
Total;45 Toledo;45137 Pueblanueva, La;De 65 a 69 años;1 de enero de 2020;91
Total;45 Toledo;45137 Pueblanueva, La;De 70 a 74 años;1 de enero de 2020;87
Total;45 Toledo;45137 Pueblanueva, La;De 75 a 79 años;1 de enero de 2020;89
Total;45 Toledo;45137 Pueblanueva, La;De 80 a 84 años;1 de enero de 2020;75
Total;45 Toledo;45137 Pueblanueva, La;De 85 a 89 años;1 de enero de 2020;63
Total;45 Toledo;45137 Pueblanueva, La;De 90 a 94 años;1 de enero de 2020;21
Total;45 Toledo;45137 Pueblanueva, La;De 95 a 99 años;1 de enero de 2020;8
Total;45 Toledo;45137 Pueblanueva, La;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45138 Puente del Arzobispo, El;Todas las edades;1 de enero de 2020;1.225
Total;45 Toledo;45138 Puente del Arzobispo, El;De 0 a 4 años;1 de enero de 2020;39
Total;45 Toledo;45138 Puente del Arzobispo, El;De 5 a 9 años;1 de enero de 2020;38
Total;45 Toledo;45138 Puente del Arzobispo, El;De 10 a 14 años;1 de enero de 2020;51
Total;45 Toledo;45138 Puente del Arzobispo, El;De 65 a 69 años;1 de enero de 2020;76
Total;45 Toledo;45138 Puente del Arzobispo, El;De 70 a 74 años;1 de enero de 2020;83
Total;45 Toledo;45138 Puente del Arzobispo, El;De 75 a 79 años;1 de enero de 2020;62
Total;45 Toledo;45138 Puente del Arzobispo, El;De 80 a 84 años;1 de enero de 2020;41
Total;45 Toledo;45138 Puente del Arzobispo, El;De 85 a 89 años;1 de enero de 2020;63
Total;45 Toledo;45138 Puente del Arzobispo, El;De 90 a 94 años;1 de enero de 2020;24
Total;45 Toledo;45138 Puente del Arzobispo, El;De 95 a 99 años;1 de enero de 2020;7
Total;45 Toledo;45138 Puente del Arzobispo, El;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45139 Puerto de San Vicente;Todas las edades;1 de enero de 2020;148
Total;45 Toledo;45139 Puerto de San Vicente;De 0 a 4 años;1 de enero de 2020;2
Total;45 Toledo;45139 Puerto de San Vicente;De 5 a 9 años;1 de enero de 2020;2
Total;45 Toledo;45139 Puerto de San Vicente;De 10 a 14 años;1 de enero de 2020;2
Total;45 Toledo;45139 Puerto de San Vicente;De 65 a 69 años;1 de enero de 2020;16
Total;45 Toledo;45139 Puerto de San Vicente;De 70 a 74 años;1 de enero de 2020;7
Total;45 Toledo;45139 Puerto de San Vicente;De 75 a 79 años;1 de enero de 2020;15
Total;45 Toledo;45139 Puerto de San Vicente;De 80 a 84 años;1 de enero de 2020;17
Total;45 Toledo;45139 Puerto de San Vicente;De 85 a 89 años;1 de enero de 2020;22
Total;45 Toledo;45139 Puerto de San Vicente;De 90 a 94 años;1 de enero de 2020;10
Total;45 Toledo;45139 Puerto de San Vicente;De 95 a 99 años;1 de enero de 2020;1
Total;45 Toledo;45139 Puerto de San Vicente;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45140 Pulgar;Todas las edades;1 de enero de 2020;1.491
Total;45 Toledo;45140 Pulgar;De 0 a 4 años;1 de enero de 2020;65
Total;45 Toledo;45140 Pulgar;De 5 a 9 años;1 de enero de 2020;73
Total;45 Toledo;45140 Pulgar;De 10 a 14 años;1 de enero de 2020;88
Total;45 Toledo;45140 Pulgar;De 65 a 69 años;1 de enero de 2020;66
Total;45 Toledo;45140 Pulgar;De 70 a 74 años;1 de enero de 2020;63
Total;45 Toledo;45140 Pulgar;De 75 a 79 años;1 de enero de 2020;56
Total;45 Toledo;45140 Pulgar;De 80 a 84 años;1 de enero de 2020;50
Total;45 Toledo;45140 Pulgar;De 85 a 89 años;1 de enero de 2020;50
Total;45 Toledo;45140 Pulgar;De 90 a 94 años;1 de enero de 2020;21
Total;45 Toledo;45140 Pulgar;De 95 a 99 años;1 de enero de 2020;6
Total;45 Toledo;45140 Pulgar;100 y más años;1 de enero de 2020;1
Total;45 Toledo;45141 Quero;Todas las edades;1 de enero de 2020;980
Total;45 Toledo;45141 Quero;De 0 a 4 años;1 de enero de 2020;25
Total;45 Toledo;45141 Quero;De 5 a 9 años;1 de enero de 2020;27
Total;45 Toledo;45141 Quero;De 10 a 14 años;1 de enero de 2020;38
Total;45 Toledo;45141 Quero;De 65 a 69 años;1 de enero de 2020;57
Total;45 Toledo;45141 Quero;De 70 a 74 años;1 de enero de 2020;57
Total;45 Toledo;45141 Quero;De 75 a 79 años;1 de enero de 2020;59
Total;45 Toledo;45141 Quero;De 80 a 84 años;1 de enero de 2020;49
Total;45 Toledo;45141 Quero;De 85 a 89 años;1 de enero de 2020;51
Total;45 Toledo;45141 Quero;De 90 a 94 años;1 de enero de 2020;14
Total;45 Toledo;45141 Quero;De 95 a 99 años;1 de enero de 2020;1
Total;45 Toledo;45141 Quero;100 y más años;1 de enero de 2020;1
Total;45 Toledo;45142 Quintanar de la Orden;Todas las edades;1 de enero de 2020;11.148
Total;45 Toledo;45142 Quintanar de la Orden;De 0 a 4 años;1 de enero de 2020;486
Total;45 Toledo;45142 Quintanar de la Orden;De 5 a 9 años;1 de enero de 2020;583
Total;45 Toledo;45142 Quintanar de la Orden;De 10 a 14 años;1 de enero de 2020;716
Total;45 Toledo;45142 Quintanar de la Orden;De 65 a 69 años;1 de enero de 2020;467
Total;45 Toledo;45142 Quintanar de la Orden;De 70 a 74 años;1 de enero de 2020;445
Total;45 Toledo;45142 Quintanar de la Orden;De 75 a 79 años;1 de enero de 2020;393
Total;45 Toledo;45142 Quintanar de la Orden;De 80 a 84 años;1 de enero de 2020;257
Total;45 Toledo;45142 Quintanar de la Orden;De 85 a 89 años;1 de enero de 2020;233
Total;45 Toledo;45142 Quintanar de la Orden;De 90 a 94 años;1 de enero de 2020;101
Total;45 Toledo;45142 Quintanar de la Orden;De 95 a 99 años;1 de enero de 2020;19
Total;45 Toledo;45142 Quintanar de la Orden;100 y más años;1 de enero de 2020;2
Total;45 Toledo;45143 Quismondo;Todas las edades;1 de enero de 2020;1.564
Total;45 Toledo;45143 Quismondo;De 0 a 4 años;1 de enero de 2020;63
Total;45 Toledo;45143 Quismondo;De 5 a 9 años;1 de enero de 2020;81
Total;45 Toledo;45143 Quismondo;De 10 a 14 años;1 de enero de 2020;103
Total;45 Toledo;45143 Quismondo;De 65 a 69 años;1 de enero de 2020;72
Total;45 Toledo;45143 Quismondo;De 70 a 74 años;1 de enero de 2020;71
Total;45 Toledo;45143 Quismondo;De 75 a 79 años;1 de enero de 2020;53
Total;45 Toledo;45143 Quismondo;De 80 a 84 años;1 de enero de 2020;68
Total;45 Toledo;45143 Quismondo;De 85 a 89 años;1 de enero de 2020;38
Total;45 Toledo;45143 Quismondo;De 90 a 94 años;1 de enero de 2020;18
Total;45 Toledo;45143 Quismondo;De 95 a 99 años;1 de enero de 2020;5
Total;45 Toledo;45143 Quismondo;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45144 Real de San Vicente, El;Todas las edades;1 de enero de 2020;919
Total;45 Toledo;45144 Real de San Vicente, El;De 0 a 4 años;1 de enero de 2020;24
Total;45 Toledo;45144 Real de San Vicente, El;De 5 a 9 años;1 de enero de 2020;24
Total;45 Toledo;45144 Real de San Vicente, El;De 10 a 14 años;1 de enero de 2020;23
Total;45 Toledo;45144 Real de San Vicente, El;De 65 a 69 años;1 de enero de 2020;47
Total;45 Toledo;45144 Real de San Vicente, El;De 70 a 74 años;1 de enero de 2020;67
Total;45 Toledo;45144 Real de San Vicente, El;De 75 a 79 años;1 de enero de 2020;51
Total;45 Toledo;45144 Real de San Vicente, El;De 80 a 84 años;1 de enero de 2020;43
Total;45 Toledo;45144 Real de San Vicente, El;De 85 a 89 años;1 de enero de 2020;51
Total;45 Toledo;45144 Real de San Vicente, El;De 90 a 94 años;1 de enero de 2020;24
Total;45 Toledo;45144 Real de San Vicente, El;De 95 a 99 años;1 de enero de 2020;18
Total;45 Toledo;45144 Real de San Vicente, El;100 y más años;1 de enero de 2020;2
Total;45 Toledo;45145 Recas;Todas las edades;1 de enero de 2020;4.504
Total;45 Toledo;45145 Recas;De 0 a 4 años;1 de enero de 2020;273
Total;45 Toledo;45145 Recas;De 5 a 9 años;1 de enero de 2020;263
Total;45 Toledo;45145 Recas;De 10 a 14 años;1 de enero de 2020;275
Total;45 Toledo;45145 Recas;De 65 a 69 años;1 de enero de 2020;136
Total;45 Toledo;45145 Recas;De 70 a 74 años;1 de enero de 2020;106
Total;45 Toledo;45145 Recas;De 75 a 79 años;1 de enero de 2020;109
Total;45 Toledo;45145 Recas;De 80 a 84 años;1 de enero de 2020;101
Total;45 Toledo;45145 Recas;De 85 a 89 años;1 de enero de 2020;81
Total;45 Toledo;45145 Recas;De 90 a 94 años;1 de enero de 2020;33
Total;45 Toledo;45145 Recas;De 95 a 99 años;1 de enero de 2020;12
Total;45 Toledo;45145 Recas;100 y más años;1 de enero de 2020;3
Total;45 Toledo;45146 Retamoso de la Jara;Todas las edades;1 de enero de 2020;103
Total;45 Toledo;45146 Retamoso de la Jara;De 0 a 4 años;1 de enero de 2020;2
Total;45 Toledo;45146 Retamoso de la Jara;De 5 a 9 años;1 de enero de 2020;0
Total;45 Toledo;45146 Retamoso de la Jara;De 10 a 14 años;1 de enero de 2020;0
Total;45 Toledo;45146 Retamoso de la Jara;De 65 a 69 años;1 de enero de 2020;8
Total;45 Toledo;45146 Retamoso de la Jara;De 70 a 74 años;1 de enero de 2020;10
Total;45 Toledo;45146 Retamoso de la Jara;De 75 a 79 años;1 de enero de 2020;12
Total;45 Toledo;45146 Retamoso de la Jara;De 80 a 84 años;1 de enero de 2020;1
Total;45 Toledo;45146 Retamoso de la Jara;De 85 a 89 años;1 de enero de 2020;11
Total;45 Toledo;45146 Retamoso de la Jara;De 90 a 94 años;1 de enero de 2020;7
Total;45 Toledo;45146 Retamoso de la Jara;De 95 a 99 años;1 de enero de 2020;4
Total;45 Toledo;45146 Retamoso de la Jara;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45147 Rielves;Todas las edades;1 de enero de 2020;749
Total;45 Toledo;45147 Rielves;De 0 a 4 años;1 de enero de 2020;28
Total;45 Toledo;45147 Rielves;De 5 a 9 años;1 de enero de 2020;39
Total;45 Toledo;45147 Rielves;De 10 a 14 años;1 de enero de 2020;42
Total;45 Toledo;45147 Rielves;De 65 a 69 años;1 de enero de 2020;28
Total;45 Toledo;45147 Rielves;De 70 a 74 años;1 de enero de 2020;29
Total;45 Toledo;45147 Rielves;De 75 a 79 años;1 de enero de 2020;24
Total;45 Toledo;45147 Rielves;De 80 a 84 años;1 de enero de 2020;23
Total;45 Toledo;45147 Rielves;De 85 a 89 años;1 de enero de 2020;16
Total;45 Toledo;45147 Rielves;De 90 a 94 años;1 de enero de 2020;10
Total;45 Toledo;45147 Rielves;De 95 a 99 años;1 de enero de 2020;2
Total;45 Toledo;45147 Rielves;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45148 Robledo del Mazo;Todas las edades;1 de enero de 2020;261
Total;45 Toledo;45148 Robledo del Mazo;De 0 a 4 años;1 de enero de 2020;1
Total;45 Toledo;45148 Robledo del Mazo;De 5 a 9 años;1 de enero de 2020;1
Total;45 Toledo;45148 Robledo del Mazo;De 10 a 14 años;1 de enero de 2020;3
Total;45 Toledo;45148 Robledo del Mazo;De 65 a 69 años;1 de enero de 2020;16
Total;45 Toledo;45148 Robledo del Mazo;De 70 a 74 años;1 de enero de 2020;31
Total;45 Toledo;45148 Robledo del Mazo;De 75 a 79 años;1 de enero de 2020;18
Total;45 Toledo;45148 Robledo del Mazo;De 80 a 84 años;1 de enero de 2020;25
Total;45 Toledo;45148 Robledo del Mazo;De 85 a 89 años;1 de enero de 2020;27
Total;45 Toledo;45148 Robledo del Mazo;De 90 a 94 años;1 de enero de 2020;9
Total;45 Toledo;45148 Robledo del Mazo;De 95 a 99 años;1 de enero de 2020;6
Total;45 Toledo;45148 Robledo del Mazo;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45149 Romeral, El;Todas las edades;1 de enero de 2020;582
Total;45 Toledo;45149 Romeral, El;De 0 a 4 años;1 de enero de 2020;8
Total;45 Toledo;45149 Romeral, El;De 5 a 9 años;1 de enero de 2020;10
Total;45 Toledo;45149 Romeral, El;De 10 a 14 años;1 de enero de 2020;15
Total;45 Toledo;45149 Romeral, El;De 65 a 69 años;1 de enero de 2020;26
Total;45 Toledo;45149 Romeral, El;De 70 a 74 años;1 de enero de 2020;34
Total;45 Toledo;45149 Romeral, El;De 75 a 79 años;1 de enero de 2020;31
Total;45 Toledo;45149 Romeral, El;De 80 a 84 años;1 de enero de 2020;34
Total;45 Toledo;45149 Romeral, El;De 85 a 89 años;1 de enero de 2020;32
Total;45 Toledo;45149 Romeral, El;De 90 a 94 años;1 de enero de 2020;31
Total;45 Toledo;45149 Romeral, El;De 95 a 99 años;1 de enero de 2020;2
Total;45 Toledo;45149 Romeral, El;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45150 San Bartolomé de las Abiertas;Todas las edades;1 de enero de 2020;437
Total;45 Toledo;45150 San Bartolomé de las Abiertas;De 0 a 4 años;1 de enero de 2020;9
Total;45 Toledo;45150 San Bartolomé de las Abiertas;De 5 a 9 años;1 de enero de 2020;11
Total;45 Toledo;45150 San Bartolomé de las Abiertas;De 10 a 14 años;1 de enero de 2020;30
Total;45 Toledo;45150 San Bartolomé de las Abiertas;De 65 a 69 años;1 de enero de 2020;36
Total;45 Toledo;45150 San Bartolomé de las Abiertas;De 70 a 74 años;1 de enero de 2020;29
Total;45 Toledo;45150 San Bartolomé de las Abiertas;De 75 a 79 años;1 de enero de 2020;29
Total;45 Toledo;45150 San Bartolomé de las Abiertas;De 80 a 84 años;1 de enero de 2020;28
Total;45 Toledo;45150 San Bartolomé de las Abiertas;De 85 a 89 años;1 de enero de 2020;29
Total;45 Toledo;45150 San Bartolomé de las Abiertas;De 90 a 94 años;1 de enero de 2020;5
Total;45 Toledo;45150 San Bartolomé de las Abiertas;De 95 a 99 años;1 de enero de 2020;2
Total;45 Toledo;45150 San Bartolomé de las Abiertas;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45151 San Martín de Montalbán;Todas las edades;1 de enero de 2020;726
Total;45 Toledo;45151 San Martín de Montalbán;De 0 a 4 años;1 de enero de 2020;20
Total;45 Toledo;45151 San Martín de Montalbán;De 5 a 9 años;1 de enero de 2020;26
Total;45 Toledo;45151 San Martín de Montalbán;De 10 a 14 años;1 de enero de 2020;26
Total;45 Toledo;45151 San Martín de Montalbán;De 65 a 69 años;1 de enero de 2020;58
Total;45 Toledo;45151 San Martín de Montalbán;De 70 a 74 años;1 de enero de 2020;40
Total;45 Toledo;45151 San Martín de Montalbán;De 75 a 79 años;1 de enero de 2020;38
Total;45 Toledo;45151 San Martín de Montalbán;De 80 a 84 años;1 de enero de 2020;46
Total;45 Toledo;45151 San Martín de Montalbán;De 85 a 89 años;1 de enero de 2020;38
Total;45 Toledo;45151 San Martín de Montalbán;De 90 a 94 años;1 de enero de 2020;18
Total;45 Toledo;45151 San Martín de Montalbán;De 95 a 99 años;1 de enero de 2020;2
Total;45 Toledo;45151 San Martín de Montalbán;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45152 San Martín de Pusa;Todas las edades;1 de enero de 2020;629
Total;45 Toledo;45152 San Martín de Pusa;De 0 a 4 años;1 de enero de 2020;14
Total;45 Toledo;45152 San Martín de Pusa;De 5 a 9 años;1 de enero de 2020;15
Total;45 Toledo;45152 San Martín de Pusa;De 10 a 14 años;1 de enero de 2020;19
Total;45 Toledo;45152 San Martín de Pusa;De 65 a 69 años;1 de enero de 2020;35
Total;45 Toledo;45152 San Martín de Pusa;De 70 a 74 años;1 de enero de 2020;49
Total;45 Toledo;45152 San Martín de Pusa;De 75 a 79 años;1 de enero de 2020;47
Total;45 Toledo;45152 San Martín de Pusa;De 80 a 84 años;1 de enero de 2020;39
Total;45 Toledo;45152 San Martín de Pusa;De 85 a 89 años;1 de enero de 2020;36
Total;45 Toledo;45152 San Martín de Pusa;De 90 a 94 años;1 de enero de 2020;13
Total;45 Toledo;45152 San Martín de Pusa;De 95 a 99 años;1 de enero de 2020;6
Total;45 Toledo;45152 San Martín de Pusa;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45153 San Pablo de los Montes;Todas las edades;1 de enero de 2020;1.743
Total;45 Toledo;45153 San Pablo de los Montes;De 0 a 4 años;1 de enero de 2020;55
Total;45 Toledo;45153 San Pablo de los Montes;De 5 a 9 años;1 de enero de 2020;55
Total;45 Toledo;45153 San Pablo de los Montes;De 10 a 14 años;1 de enero de 2020;77
Total;45 Toledo;45153 San Pablo de los Montes;De 65 a 69 años;1 de enero de 2020;100
Total;45 Toledo;45153 San Pablo de los Montes;De 70 a 74 años;1 de enero de 2020;97
Total;45 Toledo;45153 San Pablo de los Montes;De 75 a 79 años;1 de enero de 2020;113
Total;45 Toledo;45153 San Pablo de los Montes;De 80 a 84 años;1 de enero de 2020;72
Total;45 Toledo;45153 San Pablo de los Montes;De 85 a 89 años;1 de enero de 2020;70
Total;45 Toledo;45153 San Pablo de los Montes;De 90 a 94 años;1 de enero de 2020;26
Total;45 Toledo;45153 San Pablo de los Montes;De 95 a 99 años;1 de enero de 2020;8
Total;45 Toledo;45153 San Pablo de los Montes;100 y más años;1 de enero de 2020;2
Total;45 Toledo;45154 San Román de los Montes;Todas las edades;1 de enero de 2020;1.921
Total;45 Toledo;45154 San Román de los Montes;De 0 a 4 años;1 de enero de 2020;72
Total;45 Toledo;45154 San Román de los Montes;De 5 a 9 años;1 de enero de 2020;117
Total;45 Toledo;45154 San Román de los Montes;De 10 a 14 años;1 de enero de 2020;109
Total;45 Toledo;45154 San Román de los Montes;De 65 a 69 años;1 de enero de 2020;120
Total;45 Toledo;45154 San Román de los Montes;De 70 a 74 años;1 de enero de 2020;94
Total;45 Toledo;45154 San Román de los Montes;De 75 a 79 años;1 de enero de 2020;68
Total;45 Toledo;45154 San Román de los Montes;De 80 a 84 años;1 de enero de 2020;43
Total;45 Toledo;45154 San Román de los Montes;De 85 a 89 años;1 de enero de 2020;37
Total;45 Toledo;45154 San Román de los Montes;De 90 a 94 años;1 de enero de 2020;8
Total;45 Toledo;45154 San Román de los Montes;De 95 a 99 años;1 de enero de 2020;2
Total;45 Toledo;45154 San Román de los Montes;100 y más años;1 de enero de 2020;0
Total;45 Toledo;45155 Santa Ana de Pusa;Todas las edades;1 de enero de 2020;350
Total;45 Toledo;45155 Santa Ana de Pusa;De 0 a 4 años;1 de enero de 2020;5
Total;45 Toledo;45155 Santa Ana de Pusa;De 5 a 9 años;1 de enero de 2020;3
