Provincias;Municipios;Edad (grupos quinquenales);Sexo;Periodo;Total
02 Albacete;02003 Albacete;De 70 a 74 años;Total;1 de enero de 2019;6.593
02 Albacete;02003 Albacete;De 70 a 74 años;Total;1 de enero de 2018;6.330
02 Albacete;02003 Albacete;De 70 a 74 años;Total;1 de enero de 2017;6.104
02 Albacete;02003 Albacete;De 70 a 74 años;Total;1 de enero de 2016;5.810
02 Albacete;02003 Albacete;De 70 a 74 años;Total;1 de enero de 2015;5.918
02 Albacete;02003 Albacete;De 70 a 74 años;Total;1 de enero de 2014;5.477
02 Albacete;02003 Albacete;De 70 a 74 años;Total;1 de enero de 2013;5.277
02 Albacete;02003 Albacete;De 70 a 74 años;Total;1 de enero de 2012;5.264
02 Albacete;02003 Albacete;De 70 a 74 años;Total;1 de enero de 2011;5.515
02 Albacete;02003 Albacete;De 70 a 74 años;Total;1 de enero de 2010;5.236
02 Albacete;02003 Albacete;De 75 a 79 años;Total;1 de enero de 2022;5.543
02 Albacete;02003 Albacete;De 75 a 79 años;Total;1 de enero de 2021;5.294
02 Albacete;02003 Albacete;De 75 a 79 años;Total;1 de enero de 2020;5.464
02 Albacete;02003 Albacete;De 75 a 79 años;Total;1 de enero de 2019;5.031
02 Albacete;02003 Albacete;De 75 a 79 años;Total;1 de enero de 2018;4.839
02 Albacete;02003 Albacete;De 75 a 79 años;Total;1 de enero de 2017;4.828
02 Albacete;02003 Albacete;De 75 a 79 años;Total;1 de enero de 2016;5.039
02 Albacete;02003 Albacete;De 75 a 79 años;Total;1 de enero de 2015;4.777
02 Albacete;02003 Albacete;De 75 a 79 años;Total;1 de enero de 2014;5.057
02 Albacete;02003 Albacete;De 75 a 79 años;Total;1 de enero de 2013;5.199
02 Albacete;02003 Albacete;De 75 a 79 años;Total;1 de enero de 2012;5.235
02 Albacete;02003 Albacete;De 75 a 79 años;Total;1 de enero de 2011;5.128
02 Albacete;02003 Albacete;De 75 a 79 años;Total;1 de enero de 2010;5.109
02 Albacete;02003 Albacete;De 80 a 84 años;Total;1 de enero de 2022;3.994
02 Albacete;02003 Albacete;De 80 a 84 años;Total;1 de enero de 2021;4.187
02 Albacete;02003 Albacete;De 80 a 84 años;Total;1 de enero de 2020;4.048
02 Albacete;02003 Albacete;De 80 a 84 años;Total;1 de enero de 2019;4.259
02 Albacete;02003 Albacete;De 80 a 84 años;Total;1 de enero de 2018;4.368
02 Albacete;02003 Albacete;De 80 a 84 años;Total;1 de enero de 2017;4.408
02 Albacete;02003 Albacete;De 80 a 84 años;Total;1 de enero de 2016;4.296
02 Albacete;02003 Albacete;De 80 a 84 años;Total;1 de enero de 2015;4.247
02 Albacete;02003 Albacete;De 80 a 84 años;Total;1 de enero de 2014;4.270
02 Albacete;02003 Albacete;De 80 a 84 años;Total;1 de enero de 2013;4.176
02 Albacete;02003 Albacete;De 80 a 84 años;Total;1 de enero de 2012;4.119
02 Albacete;02003 Albacete;De 80 a 84 años;Total;1 de enero de 2011;3.978
02 Albacete;02003 Albacete;De 80 a 84 años;Total;1 de enero de 2010;3.816
02 Albacete;02003 Albacete;De 85 a 89 años;Total;1 de enero de 2022;3.083
02 Albacete;02003 Albacete;De 85 a 89 años;Total;1 de enero de 2021;2.995
02 Albacete;02003 Albacete;De 85 a 89 años;Total;1 de enero de 2020;3.101
02 Albacete;02003 Albacete;De 85 a 89 años;Total;1 de enero de 2019;3.095
02 Albacete;02003 Albacete;De 85 a 89 años;Total;1 de enero de 2018;2.996
02 Albacete;02003 Albacete;De 85 a 89 años;Total;1 de enero de 2017;2.908
02 Albacete;02003 Albacete;De 85 a 89 años;Total;1 de enero de 2016;2.782
02 Albacete;02003 Albacete;De 85 a 89 años;Total;1 de enero de 2015;2.658
02 Albacete;02003 Albacete;De 85 a 89 años;Total;1 de enero de 2014;2.613
02 Albacete;02003 Albacete;De 85 a 89 años;Total;1 de enero de 2013;2.506
02 Albacete;02003 Albacete;De 85 a 89 años;Total;1 de enero de 2012;2.414
02 Albacete;02003 Albacete;De 85 a 89 años;Total;1 de enero de 2011;2.312
02 Albacete;02003 Albacete;De 85 a 89 años;Total;1 de enero de 2010;2.189
02 Albacete;02003 Albacete;De 90 a 94 años;Total;1 de enero de 2022;1.393
02 Albacete;02003 Albacete;De 90 a 94 años;Total;1 de enero de 2021;1.317
02 Albacete;02003 Albacete;De 90 a 94 años;Total;1 de enero de 2020;1.368
02 Albacete;02003 Albacete;De 90 a 94 años;Total;1 de enero de 2019;1.307
02 Albacete;02003 Albacete;De 90 a 94 años;Total;1 de enero de 2018;1.216
02 Albacete;02003 Albacete;De 90 a 94 años;Total;1 de enero de 2017;1.157
02 Albacete;02003 Albacete;De 90 a 94 años;Total;1 de enero de 2016;1.095
02 Albacete;02003 Albacete;De 90 a 94 años;Total;1 de enero de 2015;1.045
02 Albacete;02003 Albacete;De 90 a 94 años;Total;1 de enero de 2014;981
02 Albacete;02003 Albacete;De 90 a 94 años;Total;1 de enero de 2013;894
02 Albacete;02003 Albacete;De 90 a 94 años;Total;1 de enero de 2012;828
02 Albacete;02003 Albacete;De 90 a 94 años;Total;1 de enero de 2011;756
02 Albacete;02003 Albacete;De 90 a 94 años;Total;1 de enero de 2010;709
02 Albacete;02003 Albacete;De 95 a 99 años;Total;1 de enero de 2022;311
02 Albacete;02003 Albacete;De 95 a 99 años;Total;1 de enero de 2021;292
02 Albacete;02003 Albacete;De 95 a 99 años;Total;1 de enero de 2020;325
02 Albacete;02003 Albacete;De 95 a 99 años;Total;1 de enero de 2019;292
02 Albacete;02003 Albacete;De 95 a 99 años;Total;1 de enero de 2018;270
02 Albacete;02003 Albacete;De 95 a 99 años;Total;1 de enero de 2017;267
02 Albacete;02003 Albacete;De 95 a 99 años;Total;1 de enero de 2016;255
02 Albacete;02003 Albacete;De 95 a 99 años;Total;1 de enero de 2015;230
02 Albacete;02003 Albacete;De 95 a 99 años;Total;1 de enero de 2014;212
02 Albacete;02003 Albacete;De 95 a 99 años;Total;1 de enero de 2013;191
02 Albacete;02003 Albacete;De 95 a 99 años;Total;1 de enero de 2012;191
02 Albacete;02003 Albacete;De 95 a 99 años;Total;1 de enero de 2011;171
02 Albacete;02003 Albacete;De 95 a 99 años;Total;1 de enero de 2010;156
02 Albacete;02003 Albacete;100 y más años;Total;1 de enero de 2022;60
02 Albacete;02003 Albacete;100 y más años;Total;1 de enero de 2021;54
02 Albacete;02003 Albacete;100 y más años;Total;1 de enero de 2020;60
02 Albacete;02003 Albacete;100 y más años;Total;1 de enero de 2019;47
02 Albacete;02003 Albacete;100 y más años;Total;1 de enero de 2018;45
02 Albacete;02003 Albacete;100 y más años;Total;1 de enero de 2017;48
02 Albacete;02003 Albacete;100 y más años;Total;1 de enero de 2016;49
02 Albacete;02003 Albacete;100 y más años;Total;1 de enero de 2015;47
02 Albacete;02003 Albacete;100 y más años;Total;1 de enero de 2014;37
02 Albacete;02003 Albacete;100 y más años;Total;1 de enero de 2013;38
02 Albacete;02003 Albacete;100 y más años;Total;1 de enero de 2012;30
02 Albacete;02003 Albacete;100 y más años;Total;1 de enero de 2011;32
02 Albacete;02003 Albacete;100 y más años;Total;1 de enero de 2010;29
02 Albacete;02004 Albatana;De 0 a 4 años;Total;1 de enero de 2022;10
02 Albacete;02004 Albatana;De 0 a 4 años;Total;1 de enero de 2021;8
02 Albacete;02004 Albatana;De 0 a 4 años;Total;1 de enero de 2020;13
02 Albacete;02004 Albatana;De 0 a 4 años;Total;1 de enero de 2019;11
02 Albacete;02004 Albatana;De 0 a 4 años;Total;1 de enero de 2018;14
02 Albacete;02004 Albatana;De 0 a 4 años;Total;1 de enero de 2017;11
02 Albacete;02004 Albatana;De 0 a 4 años;Total;1 de enero de 2016;13
02 Albacete;02004 Albatana;De 0 a 4 años;Total;1 de enero de 2015;13
02 Albacete;02004 Albatana;De 0 a 4 años;Total;1 de enero de 2014;17
02 Albacete;02004 Albatana;De 0 a 4 años;Total;1 de enero de 2013;25
02 Albacete;02004 Albatana;De 0 a 4 años;Total;1 de enero de 2012;25
02 Albacete;02004 Albatana;De 0 a 4 años;Total;1 de enero de 2011;30
02 Albacete;02004 Albatana;De 0 a 4 años;Total;1 de enero de 2010;35
02 Albacete;02004 Albatana;De 5 a 9 años;Total;1 de enero de 2022;14
02 Albacete;02004 Albatana;De 5 a 9 años;Total;1 de enero de 2021;15
02 Albacete;02004 Albatana;De 5 a 9 años;Total;1 de enero de 2020;15
02 Albacete;02004 Albatana;De 5 a 9 años;Total;1 de enero de 2019;21
02 Albacete;02004 Albatana;De 5 a 9 años;Total;1 de enero de 2018;22
02 Albacete;02004 Albatana;De 5 a 9 años;Total;1 de enero de 2017;22
02 Albacete;02004 Albatana;De 5 a 9 años;Total;1 de enero de 2016;26
02 Albacete;02004 Albatana;De 5 a 9 años;Total;1 de enero de 2015;30
02 Albacete;02004 Albatana;De 5 a 9 años;Total;1 de enero de 2014;30
02 Albacete;02004 Albatana;De 5 a 9 años;Total;1 de enero de 2013;29
02 Albacete;02004 Albatana;De 5 a 9 años;Total;1 de enero de 2012;24
02 Albacete;02004 Albatana;De 5 a 9 años;Total;1 de enero de 2011;24
02 Albacete;02004 Albatana;De 5 a 9 años;Total;1 de enero de 2010;23
02 Albacete;02004 Albatana;De 10 a 14 años;Total;1 de enero de 2022;24
02 Albacete;02004 Albatana;De 10 a 14 años;Total;1 de enero de 2021;26
02 Albacete;02004 Albatana;De 10 a 14 años;Total;1 de enero de 2020;32
02 Albacete;02004 Albatana;De 10 a 14 años;Total;1 de enero de 2019;27
02 Albacete;02004 Albatana;De 10 a 14 años;Total;1 de enero de 2018;30
02 Albacete;02004 Albatana;De 10 a 14 años;Total;1 de enero de 2017;22
02 Albacete;02004 Albatana;De 10 a 14 años;Total;1 de enero de 2016;20
02 Albacete;02004 Albatana;De 10 a 14 años;Total;1 de enero de 2015;22
02 Albacete;02004 Albatana;De 10 a 14 años;Total;1 de enero de 2014;29
02 Albacete;02004 Albatana;De 10 a 14 años;Total;1 de enero de 2013;32
02 Albacete;02004 Albatana;De 10 a 14 años;Total;1 de enero de 2012;34
02 Albacete;02004 Albatana;De 10 a 14 años;Total;1 de enero de 2011;37
02 Albacete;02004 Albatana;De 10 a 14 años;Total;1 de enero de 2010;42
02 Albacete;02004 Albatana;De 65 a 69 años;Total;1 de enero de 2022;44
02 Albacete;02004 Albatana;De 65 a 69 años;Total;1 de enero de 2021;44
02 Albacete;02004 Albatana;De 65 a 69 años;Total;1 de enero de 2020;48
02 Albacete;02004 Albatana;De 65 a 69 años;Total;1 de enero de 2019;56
02 Albacete;02004 Albatana;De 65 a 69 años;Total;1 de enero de 2018;53
02 Albacete;02004 Albatana;De 65 a 69 años;Total;1 de enero de 2017;52
02 Albacete;02004 Albatana;De 65 a 69 años;Total;1 de enero de 2016;55
02 Albacete;02004 Albatana;De 65 a 69 años;Total;1 de enero de 2015;53
02 Albacete;02004 Albatana;De 65 a 69 años;Total;1 de enero de 2014;49
02 Albacete;02004 Albatana;De 65 a 69 años;Total;1 de enero de 2013;41
02 Albacete;02004 Albatana;De 65 a 69 años;Total;1 de enero de 2012;36
02 Albacete;02004 Albatana;De 65 a 69 años;Total;1 de enero de 2011;33
02 Albacete;02004 Albatana;De 65 a 69 años;Total;1 de enero de 2010;36
02 Albacete;02004 Albatana;De 70 a 74 años;Total;1 de enero de 2022;50
02 Albacete;02004 Albatana;De 70 a 74 años;Total;1 de enero de 2021;53
02 Albacete;02004 Albatana;De 70 a 74 años;Total;1 de enero de 2020;48
02 Albacete;02004 Albatana;De 70 a 74 años;Total;1 de enero de 2019;41
02 Albacete;02004 Albatana;De 70 a 74 años;Total;1 de enero de 2018;36
02 Albacete;02004 Albatana;De 70 a 74 años;Total;1 de enero de 2017;31
02 Albacete;02004 Albatana;De 70 a 74 años;Total;1 de enero de 2016;23
02 Albacete;02004 Albatana;De 70 a 74 años;Total;1 de enero de 2015;31
02 Albacete;02004 Albatana;De 70 a 74 años;Total;1 de enero de 2014;33
02 Albacete;02004 Albatana;De 70 a 74 años;Total;1 de enero de 2013;42
02 Albacete;02004 Albatana;De 70 a 74 años;Total;1 de enero de 2012;42
02 Albacete;02004 Albatana;De 70 a 74 años;Total;1 de enero de 2011;45
02 Albacete;02004 Albatana;De 70 a 74 años;Total;1 de enero de 2010;49
02 Albacete;02004 Albatana;De 75 a 79 años;Total;1 de enero de 2022;28
02 Albacete;02004 Albatana;De 75 a 79 años;Total;1 de enero de 2021;21
02 Albacete;02004 Albatana;De 75 a 79 años;Total;1 de enero de 2020;24
02 Albacete;02004 Albatana;De 75 a 79 años;Total;1 de enero de 2019;27
02 Albacete;02004 Albatana;De 75 a 79 años;Total;1 de enero de 2018;32
02 Albacete;02004 Albatana;De 75 a 79 años;Total;1 de enero de 2017;34
02 Albacete;02004 Albatana;De 75 a 79 años;Total;1 de enero de 2016;41
02 Albacete;02004 Albatana;De 75 a 79 años;Total;1 de enero de 2015;47
02 Albacete;02004 Albatana;De 75 a 79 años;Total;1 de enero de 2014;48
02 Albacete;02004 Albatana;De 75 a 79 años;Total;1 de enero de 2013;47
02 Albacete;02004 Albatana;De 75 a 79 años;Total;1 de enero de 2012;49
02 Albacete;02004 Albatana;De 75 a 79 años;Total;1 de enero de 2011;56
02 Albacete;02004 Albatana;De 75 a 79 años;Total;1 de enero de 2010;61
02 Albacete;02004 Albatana;De 80 a 84 años;Total;1 de enero de 2022;34
02 Albacete;02004 Albatana;De 80 a 84 años;Total;1 de enero de 2021;41
02 Albacete;02004 Albatana;De 80 a 84 años;Total;1 de enero de 2020;39
02 Albacete;02004 Albatana;De 80 a 84 años;Total;1 de enero de 2019;43
02 Albacete;02004 Albatana;De 80 a 84 años;Total;1 de enero de 2018;43
02 Albacete;02004 Albatana;De 80 a 84 años;Total;1 de enero de 2017;44
02 Albacete;02004 Albatana;De 80 a 84 años;Total;1 de enero de 2016;50
02 Albacete;02004 Albatana;De 80 a 84 años;Total;1 de enero de 2015;49
02 Albacete;02004 Albatana;De 80 a 84 años;Total;1 de enero de 2014;55
02 Albacete;02004 Albatana;De 80 a 84 años;Total;1 de enero de 2013;59
02 Albacete;02004 Albatana;De 80 a 84 años;Total;1 de enero de 2012;56
02 Albacete;02004 Albatana;De 80 a 84 años;Total;1 de enero de 2011;60
02 Albacete;02004 Albatana;De 80 a 84 años;Total;1 de enero de 2010;55
02 Albacete;02004 Albatana;De 85 a 89 años;Total;1 de enero de 2022;25
02 Albacete;02004 Albatana;De 85 a 89 años;Total;1 de enero de 2021;36
02 Albacete;02004 Albatana;De 85 a 89 años;Total;1 de enero de 2020;37
02 Albacete;02004 Albatana;De 85 a 89 años;Total;1 de enero de 2019;40
02 Albacete;02004 Albatana;De 85 a 89 años;Total;1 de enero de 2018;40
02 Albacete;02004 Albatana;De 85 a 89 años;Total;1 de enero de 2017;39
02 Albacete;02004 Albatana;De 85 a 89 años;Total;1 de enero de 2016;41
02 Albacete;02004 Albatana;De 85 a 89 años;Total;1 de enero de 2015;38
02 Albacete;02004 Albatana;De 85 a 89 años;Total;1 de enero de 2014;34
02 Albacete;02004 Albatana;De 85 a 89 años;Total;1 de enero de 2013;30
02 Albacete;02004 Albatana;De 85 a 89 años;Total;1 de enero de 2012;37
02 Albacete;02004 Albatana;De 85 a 89 años;Total;1 de enero de 2011;32
02 Albacete;02004 Albatana;De 85 a 89 años;Total;1 de enero de 2010;29
02 Albacete;02004 Albatana;De 90 a 94 años;Total;1 de enero de 2022;20
02 Albacete;02004 Albatana;De 90 a 94 años;Total;1 de enero de 2021;20
02 Albacete;02004 Albatana;De 90 a 94 años;Total;1 de enero de 2020;17
02 Albacete;02004 Albatana;De 90 a 94 años;Total;1 de enero de 2019;16
02 Albacete;02004 Albatana;De 90 a 94 años;Total;1 de enero de 2018;14
02 Albacete;02004 Albatana;De 90 a 94 años;Total;1 de enero de 2017;24
02 Albacete;02004 Albatana;De 90 a 94 años;Total;1 de enero de 2016;16
02 Albacete;02004 Albatana;De 90 a 94 años;Total;1 de enero de 2015;13
02 Albacete;02004 Albatana;De 90 a 94 años;Total;1 de enero de 2014;9
02 Albacete;02004 Albatana;De 90 a 94 años;Total;1 de enero de 2013;7
02 Albacete;02004 Albatana;De 90 a 94 años;Total;1 de enero de 2012;8
02 Albacete;02004 Albatana;De 90 a 94 años;Total;1 de enero de 2011;4
02 Albacete;02004 Albatana;De 90 a 94 años;Total;1 de enero de 2010;5
02 Albacete;02004 Albatana;De 95 a 99 años;Total;1 de enero de 2022;6
02 Albacete;02004 Albatana;De 95 a 99 años;Total;1 de enero de 2021;8
02 Albacete;02004 Albatana;De 95 a 99 años;Total;1 de enero de 2020;5
02 Albacete;02004 Albatana;De 95 a 99 años;Total;1 de enero de 2019;4
02 Albacete;02004 Albatana;De 95 a 99 años;Total;1 de enero de 2018;3
02 Albacete;02004 Albatana;De 95 a 99 años;Total;1 de enero de 2017;1
02 Albacete;02004 Albatana;De 95 a 99 años;Total;1 de enero de 2016;0
02 Albacete;02004 Albatana;De 95 a 99 años;Total;1 de enero de 2015;0
02 Albacete;02004 Albatana;De 95 a 99 años;Total;1 de enero de 2014;0
02 Albacete;02004 Albatana;De 95 a 99 años;Total;1 de enero de 2013;1
02 Albacete;02004 Albatana;De 95 a 99 años;Total;1 de enero de 2012;1
02 Albacete;02004 Albatana;De 95 a 99 años;Total;1 de enero de 2011;1
02 Albacete;02004 Albatana;De 95 a 99 años;Total;1 de enero de 2010;0
02 Albacete;02004 Albatana;100 y más años;Total;1 de enero de 2022;0
02 Albacete;02004 Albatana;100 y más años;Total;1 de enero de 2021;0
02 Albacete;02004 Albatana;100 y más años;Total;1 de enero de 2020;0
02 Albacete;02004 Albatana;100 y más años;Total;1 de enero de 2019;0
02 Albacete;02004 Albatana;100 y más años;Total;1 de enero de 2018;0
02 Albacete;02004 Albatana;100 y más años;Total;1 de enero de 2017;0
02 Albacete;02004 Albatana;100 y más años;Total;1 de enero de 2016;0
02 Albacete;02004 Albatana;100 y más años;Total;1 de enero de 2015;0
02 Albacete;02004 Albatana;100 y más años;Total;1 de enero de 2014;0
02 Albacete;02004 Albatana;100 y más años;Total;1 de enero de 2013;0
02 Albacete;02004 Albatana;100 y más años;Total;1 de enero de 2012;0
02 Albacete;02004 Albatana;100 y más años;Total;1 de enero de 2011;0
02 Albacete;02004 Albatana;100 y más años;Total;1 de enero de 2010;0
02 Albacete;02005 Alborea;De 0 a 4 años;Total;1 de enero de 2022;19
02 Albacete;02005 Alborea;De 0 a 4 años;Total;1 de enero de 2021;17
02 Albacete;02005 Alborea;De 0 a 4 años;Total;1 de enero de 2020;14
02 Albacete;02005 Alborea;De 0 a 4 años;Total;1 de enero de 2019;17
02 Albacete;02005 Alborea;De 0 a 4 años;Total;1 de enero de 2018;9
02 Albacete;02005 Alborea;De 0 a 4 años;Total;1 de enero de 2017;15
02 Albacete;02005 Alborea;De 0 a 4 años;Total;1 de enero de 2016;21
02 Albacete;02005 Alborea;De 0 a 4 años;Total;1 de enero de 2015;27
02 Albacete;02005 Alborea;De 0 a 4 años;Total;1 de enero de 2014;34
02 Albacete;02005 Alborea;De 0 a 4 años;Total;1 de enero de 2013;37
02 Albacete;02005 Alborea;De 0 a 4 años;Total;1 de enero de 2012;37
02 Albacete;02005 Alborea;De 0 a 4 años;Total;1 de enero de 2011;35
02 Albacete;02005 Alborea;De 0 a 4 años;Total;1 de enero de 2010;30
02 Albacete;02005 Alborea;De 5 a 9 años;Total;1 de enero de 2022;17
02 Albacete;02005 Alborea;De 5 a 9 años;Total;1 de enero de 2021;18
02 Albacete;02005 Alborea;De 5 a 9 años;Total;1 de enero de 2020;18
02 Albacete;02005 Alborea;De 5 a 9 años;Total;1 de enero de 2019;22
02 Albacete;02005 Alborea;De 5 a 9 años;Total;1 de enero de 2018;24
02 Albacete;02005 Alborea;De 5 a 9 años;Total;1 de enero de 2017;26
02 Albacete;02005 Alborea;De 5 a 9 años;Total;1 de enero de 2016;28
02 Albacete;02005 Alborea;De 5 a 9 años;Total;1 de enero de 2015;27
02 Albacete;02005 Alborea;De 5 a 9 años;Total;1 de enero de 2014;26
02 Albacete;02005 Alborea;De 5 a 9 años;Total;1 de enero de 2013;26
02 Albacete;02005 Alborea;De 5 a 9 años;Total;1 de enero de 2012;21
02 Albacete;02005 Alborea;De 5 a 9 años;Total;1 de enero de 2011;23
02 Albacete;02005 Alborea;De 5 a 9 años;Total;1 de enero de 2010;30
02 Albacete;02005 Alborea;De 10 a 14 años;Total;1 de enero de 2022;27
02 Albacete;02005 Alborea;De 10 a 14 años;Total;1 de enero de 2021;25
02 Albacete;02005 Alborea;De 10 a 14 años;Total;1 de enero de 2020;24
02 Albacete;02005 Alborea;De 10 a 14 años;Total;1 de enero de 2019;24
02 Albacete;02005 Alborea;De 10 a 14 años;Total;1 de enero de 2018;20
02 Albacete;02005 Alborea;De 10 a 14 años;Total;1 de enero de 2017;20
02 Albacete;02005 Alborea;De 10 a 14 años;Total;1 de enero de 2016;21
02 Albacete;02005 Alborea;De 10 a 14 años;Total;1 de enero de 2015;25
02 Albacete;02005 Alborea;De 10 a 14 años;Total;1 de enero de 2014;25
02 Albacete;02005 Alborea;De 10 a 14 años;Total;1 de enero de 2013;31
02 Albacete;02005 Alborea;De 10 a 14 años;Total;1 de enero de 2012;38
02 Albacete;02005 Alborea;De 10 a 14 años;Total;1 de enero de 2011;40
02 Albacete;02005 Alborea;De 10 a 14 años;Total;1 de enero de 2010;40
02 Albacete;02005 Alborea;De 65 a 69 años;Total;1 de enero de 2022;38
02 Albacete;02005 Alborea;De 65 a 69 años;Total;1 de enero de 2021;38
02 Albacete;02005 Alborea;De 65 a 69 años;Total;1 de enero de 2020;40
02 Albacete;02005 Alborea;De 65 a 69 años;Total;1 de enero de 2019;35
02 Albacete;02005 Alborea;De 65 a 69 años;Total;1 de enero de 2018;32
02 Albacete;02005 Alborea;De 65 a 69 años;Total;1 de enero de 2017;33
02 Albacete;02005 Alborea;De 65 a 69 años;Total;1 de enero de 2016;33
02 Albacete;02005 Alborea;De 65 a 69 años;Total;1 de enero de 2015;36
