Sexo;Provincias;Municipios;Edad (grupos quinquenales);Periodo;Total
Total;16 Cuenca;16086 Fuente de Pedro Naharro;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16087 Fuentelespino de Haro;Todas las edades;1 de enero de 2020;268
Total;16 Cuenca;16087 Fuentelespino de Haro;De 0 a 4 años;1 de enero de 2020;2
Total;16 Cuenca;16087 Fuentelespino de Haro;De 5 a 9 años;1 de enero de 2020;7
Total;16 Cuenca;16087 Fuentelespino de Haro;De 10 a 14 años;1 de enero de 2020;6
Total;16 Cuenca;16087 Fuentelespino de Haro;De 65 a 69 años;1 de enero de 2020;20
Total;16 Cuenca;16087 Fuentelespino de Haro;De 70 a 74 años;1 de enero de 2020;22
Total;16 Cuenca;16087 Fuentelespino de Haro;De 75 a 79 años;1 de enero de 2020;17
Total;16 Cuenca;16087 Fuentelespino de Haro;De 80 a 84 años;1 de enero de 2020;27
Total;16 Cuenca;16087 Fuentelespino de Haro;De 85 a 89 años;1 de enero de 2020;30
Total;16 Cuenca;16087 Fuentelespino de Haro;De 90 a 94 años;1 de enero de 2020;16
Total;16 Cuenca;16087 Fuentelespino de Haro;De 95 a 99 años;1 de enero de 2020;4
Total;16 Cuenca;16087 Fuentelespino de Haro;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16088 Fuentelespino de Moya;Todas las edades;1 de enero de 2020;104
Total;16 Cuenca;16088 Fuentelespino de Moya;De 0 a 4 años;1 de enero de 2020;4
Total;16 Cuenca;16088 Fuentelespino de Moya;De 5 a 9 años;1 de enero de 2020;1
Total;16 Cuenca;16088 Fuentelespino de Moya;De 10 a 14 años;1 de enero de 2020;2
Total;16 Cuenca;16088 Fuentelespino de Moya;De 65 a 69 años;1 de enero de 2020;6
Total;16 Cuenca;16088 Fuentelespino de Moya;De 70 a 74 años;1 de enero de 2020;6
Total;16 Cuenca;16088 Fuentelespino de Moya;De 75 a 79 años;1 de enero de 2020;4
Total;16 Cuenca;16088 Fuentelespino de Moya;De 80 a 84 años;1 de enero de 2020;12
Total;16 Cuenca;16088 Fuentelespino de Moya;De 85 a 89 años;1 de enero de 2020;7
Total;16 Cuenca;16088 Fuentelespino de Moya;De 90 a 94 años;1 de enero de 2020;1
Total;16 Cuenca;16088 Fuentelespino de Moya;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16088 Fuentelespino de Moya;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16904 Fuentenava de Jábaga;Todas las edades;1 de enero de 2020;489
Total;16 Cuenca;16904 Fuentenava de Jábaga;De 0 a 4 años;1 de enero de 2020;7
Total;16 Cuenca;16904 Fuentenava de Jábaga;De 5 a 9 años;1 de enero de 2020;13
Total;16 Cuenca;16904 Fuentenava de Jábaga;De 10 a 14 años;1 de enero de 2020;17
Total;16 Cuenca;16904 Fuentenava de Jábaga;De 65 a 69 años;1 de enero de 2020;31
Total;16 Cuenca;16904 Fuentenava de Jábaga;De 70 a 74 años;1 de enero de 2020;29
Total;16 Cuenca;16904 Fuentenava de Jábaga;De 75 a 79 años;1 de enero de 2020;22
Total;16 Cuenca;16904 Fuentenava de Jábaga;De 80 a 84 años;1 de enero de 2020;9
Total;16 Cuenca;16904 Fuentenava de Jábaga;De 85 a 89 años;1 de enero de 2020;16
Total;16 Cuenca;16904 Fuentenava de Jábaga;De 90 a 94 años;1 de enero de 2020;4
Total;16 Cuenca;16904 Fuentenava de Jábaga;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16904 Fuentenava de Jábaga;100 y más años;1 de enero de 2020;1
Total;16 Cuenca;16089 Fuentes;Todas las edades;1 de enero de 2020;458
Total;16 Cuenca;16089 Fuentes;De 0 a 4 años;1 de enero de 2020;9
Total;16 Cuenca;16089 Fuentes;De 5 a 9 años;1 de enero de 2020;13
Total;16 Cuenca;16089 Fuentes;De 10 a 14 años;1 de enero de 2020;24
Total;16 Cuenca;16089 Fuentes;De 65 a 69 años;1 de enero de 2020;28
Total;16 Cuenca;16089 Fuentes;De 70 a 74 años;1 de enero de 2020;21
Total;16 Cuenca;16089 Fuentes;De 75 a 79 años;1 de enero de 2020;29
Total;16 Cuenca;16089 Fuentes;De 80 a 84 años;1 de enero de 2020;23
Total;16 Cuenca;16089 Fuentes;De 85 a 89 años;1 de enero de 2020;21
Total;16 Cuenca;16089 Fuentes;De 90 a 94 años;1 de enero de 2020;6
Total;16 Cuenca;16089 Fuentes;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16089 Fuentes;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16091 Fuertescusa;Todas las edades;1 de enero de 2020;60
Total;16 Cuenca;16091 Fuertescusa;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16091 Fuertescusa;De 5 a 9 años;1 de enero de 2020;0
Total;16 Cuenca;16091 Fuertescusa;De 10 a 14 años;1 de enero de 2020;1
Total;16 Cuenca;16091 Fuertescusa;De 65 a 69 años;1 de enero de 2020;5
Total;16 Cuenca;16091 Fuertescusa;De 70 a 74 años;1 de enero de 2020;3
Total;16 Cuenca;16091 Fuertescusa;De 75 a 79 años;1 de enero de 2020;11
Total;16 Cuenca;16091 Fuertescusa;De 80 a 84 años;1 de enero de 2020;2
Total;16 Cuenca;16091 Fuertescusa;De 85 a 89 años;1 de enero de 2020;7
Total;16 Cuenca;16091 Fuertescusa;De 90 a 94 años;1 de enero de 2020;4
Total;16 Cuenca;16091 Fuertescusa;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16091 Fuertescusa;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16092 Gabaldón;Todas las edades;1 de enero de 2020;178
Total;16 Cuenca;16092 Gabaldón;De 0 a 4 años;1 de enero de 2020;3
Total;16 Cuenca;16092 Gabaldón;De 5 a 9 años;1 de enero de 2020;4
Total;16 Cuenca;16092 Gabaldón;De 10 a 14 años;1 de enero de 2020;8
Total;16 Cuenca;16092 Gabaldón;De 65 a 69 años;1 de enero de 2020;18
Total;16 Cuenca;16092 Gabaldón;De 70 a 74 años;1 de enero de 2020;7
Total;16 Cuenca;16092 Gabaldón;De 75 a 79 años;1 de enero de 2020;8
Total;16 Cuenca;16092 Gabaldón;De 80 a 84 años;1 de enero de 2020;4
Total;16 Cuenca;16092 Gabaldón;De 85 a 89 años;1 de enero de 2020;6
Total;16 Cuenca;16092 Gabaldón;De 90 a 94 años;1 de enero de 2020;7
Total;16 Cuenca;16092 Gabaldón;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16092 Gabaldón;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16093 Garaballa;Todas las edades;1 de enero de 2020;55
Total;16 Cuenca;16093 Garaballa;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16093 Garaballa;De 5 a 9 años;1 de enero de 2020;0
Total;16 Cuenca;16093 Garaballa;De 10 a 14 años;1 de enero de 2020;0
Total;16 Cuenca;16093 Garaballa;De 65 a 69 años;1 de enero de 2020;5
Total;16 Cuenca;16093 Garaballa;De 70 a 74 años;1 de enero de 2020;5
Total;16 Cuenca;16093 Garaballa;De 75 a 79 años;1 de enero de 2020;6
Total;16 Cuenca;16093 Garaballa;De 80 a 84 años;1 de enero de 2020;5
Total;16 Cuenca;16093 Garaballa;De 85 a 89 años;1 de enero de 2020;2
Total;16 Cuenca;16093 Garaballa;De 90 a 94 años;1 de enero de 2020;0
Total;16 Cuenca;16093 Garaballa;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16093 Garaballa;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16094 Gascueña;Todas las edades;1 de enero de 2020;143
Total;16 Cuenca;16094 Gascueña;De 0 a 4 años;1 de enero de 2020;2
Total;16 Cuenca;16094 Gascueña;De 5 a 9 años;1 de enero de 2020;4
Total;16 Cuenca;16094 Gascueña;De 10 a 14 años;1 de enero de 2020;6
Total;16 Cuenca;16094 Gascueña;De 65 a 69 años;1 de enero de 2020;11
Total;16 Cuenca;16094 Gascueña;De 70 a 74 años;1 de enero de 2020;12
Total;16 Cuenca;16094 Gascueña;De 75 a 79 años;1 de enero de 2020;11
Total;16 Cuenca;16094 Gascueña;De 80 a 84 años;1 de enero de 2020;6
Total;16 Cuenca;16094 Gascueña;De 85 a 89 años;1 de enero de 2020;9
Total;16 Cuenca;16094 Gascueña;De 90 a 94 años;1 de enero de 2020;4
Total;16 Cuenca;16094 Gascueña;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16094 Gascueña;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16095 Graja de Campalbo;Todas las edades;1 de enero de 2020;91
Total;16 Cuenca;16095 Graja de Campalbo;De 0 a 4 años;1 de enero de 2020;2
Total;16 Cuenca;16095 Graja de Campalbo;De 5 a 9 años;1 de enero de 2020;2
Total;16 Cuenca;16095 Graja de Campalbo;De 10 a 14 años;1 de enero de 2020;2
Total;16 Cuenca;16095 Graja de Campalbo;De 65 a 69 años;1 de enero de 2020;3
Total;16 Cuenca;16095 Graja de Campalbo;De 70 a 74 años;1 de enero de 2020;6
Total;16 Cuenca;16095 Graja de Campalbo;De 75 a 79 años;1 de enero de 2020;5
Total;16 Cuenca;16095 Graja de Campalbo;De 80 a 84 años;1 de enero de 2020;6
Total;16 Cuenca;16095 Graja de Campalbo;De 85 a 89 años;1 de enero de 2020;2
Total;16 Cuenca;16095 Graja de Campalbo;De 90 a 94 años;1 de enero de 2020;6
Total;16 Cuenca;16095 Graja de Campalbo;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16095 Graja de Campalbo;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16096 Graja de Iniesta;Todas las edades;1 de enero de 2020;358
Total;16 Cuenca;16096 Graja de Iniesta;De 0 a 4 años;1 de enero de 2020;12
Total;16 Cuenca;16096 Graja de Iniesta;De 5 a 9 años;1 de enero de 2020;14
Total;16 Cuenca;16096 Graja de Iniesta;De 10 a 14 años;1 de enero de 2020;10
Total;16 Cuenca;16096 Graja de Iniesta;De 65 a 69 años;1 de enero de 2020;16
Total;16 Cuenca;16096 Graja de Iniesta;De 70 a 74 años;1 de enero de 2020;10
Total;16 Cuenca;16096 Graja de Iniesta;De 75 a 79 años;1 de enero de 2020;12
Total;16 Cuenca;16096 Graja de Iniesta;De 80 a 84 años;1 de enero de 2020;15
Total;16 Cuenca;16096 Graja de Iniesta;De 85 a 89 años;1 de enero de 2020;8
Total;16 Cuenca;16096 Graja de Iniesta;De 90 a 94 años;1 de enero de 2020;9
Total;16 Cuenca;16096 Graja de Iniesta;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16096 Graja de Iniesta;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16097 Henarejos;Todas las edades;1 de enero de 2020;134
Total;16 Cuenca;16097 Henarejos;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16097 Henarejos;De 5 a 9 años;1 de enero de 2020;0
Total;16 Cuenca;16097 Henarejos;De 10 a 14 años;1 de enero de 2020;3
Total;16 Cuenca;16097 Henarejos;De 65 a 69 años;1 de enero de 2020;11
Total;16 Cuenca;16097 Henarejos;De 70 a 74 años;1 de enero de 2020;14
Total;16 Cuenca;16097 Henarejos;De 75 a 79 años;1 de enero de 2020;16
Total;16 Cuenca;16097 Henarejos;De 80 a 84 años;1 de enero de 2020;17
Total;16 Cuenca;16097 Henarejos;De 85 a 89 años;1 de enero de 2020;8
Total;16 Cuenca;16097 Henarejos;De 90 a 94 años;1 de enero de 2020;1
Total;16 Cuenca;16097 Henarejos;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16097 Henarejos;100 y más años;1 de enero de 2020;1
Total;16 Cuenca;16098 Herrumblar, El;Todas las edades;1 de enero de 2020;677
Total;16 Cuenca;16098 Herrumblar, El;De 0 a 4 años;1 de enero de 2020;21
Total;16 Cuenca;16098 Herrumblar, El;De 5 a 9 años;1 de enero de 2020;26
Total;16 Cuenca;16098 Herrumblar, El;De 10 a 14 años;1 de enero de 2020;22
Total;16 Cuenca;16098 Herrumblar, El;De 65 a 69 años;1 de enero de 2020;39
Total;16 Cuenca;16098 Herrumblar, El;De 70 a 74 años;1 de enero de 2020;34
Total;16 Cuenca;16098 Herrumblar, El;De 75 a 79 años;1 de enero de 2020;38
Total;16 Cuenca;16098 Herrumblar, El;De 80 a 84 años;1 de enero de 2020;31
Total;16 Cuenca;16098 Herrumblar, El;De 85 a 89 años;1 de enero de 2020;22
Total;16 Cuenca;16098 Herrumblar, El;De 90 a 94 años;1 de enero de 2020;11
Total;16 Cuenca;16098 Herrumblar, El;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16098 Herrumblar, El;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16099 Hinojosa, La;Todas las edades;1 de enero de 2020;180
Total;16 Cuenca;16099 Hinojosa, La;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16099 Hinojosa, La;De 5 a 9 años;1 de enero de 2020;3
Total;16 Cuenca;16099 Hinojosa, La;De 10 a 14 años;1 de enero de 2020;1
Total;16 Cuenca;16099 Hinojosa, La;De 65 a 69 años;1 de enero de 2020;18
Total;16 Cuenca;16099 Hinojosa, La;De 70 a 74 años;1 de enero de 2020;13
Total;16 Cuenca;16099 Hinojosa, La;De 75 a 79 años;1 de enero de 2020;12
Total;16 Cuenca;16099 Hinojosa, La;De 80 a 84 años;1 de enero de 2020;9
Total;16 Cuenca;16099 Hinojosa, La;De 85 a 89 años;1 de enero de 2020;11
Total;16 Cuenca;16099 Hinojosa, La;De 90 a 94 años;1 de enero de 2020;10
Total;16 Cuenca;16099 Hinojosa, La;De 95 a 99 años;1 de enero de 2020;2
Total;16 Cuenca;16099 Hinojosa, La;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16100 Hinojosos, Los;Todas las edades;1 de enero de 2020;784
Total;16 Cuenca;16100 Hinojosos, Los;De 0 a 4 años;1 de enero de 2020;22
Total;16 Cuenca;16100 Hinojosos, Los;De 5 a 9 años;1 de enero de 2020;25
Total;16 Cuenca;16100 Hinojosos, Los;De 10 a 14 años;1 de enero de 2020;27
Total;16 Cuenca;16100 Hinojosos, Los;De 65 a 69 años;1 de enero de 2020;42
Total;16 Cuenca;16100 Hinojosos, Los;De 70 a 74 años;1 de enero de 2020;49
Total;16 Cuenca;16100 Hinojosos, Los;De 75 a 79 años;1 de enero de 2020;55
Total;16 Cuenca;16100 Hinojosos, Los;De 80 a 84 años;1 de enero de 2020;51
Total;16 Cuenca;16100 Hinojosos, Los;De 85 a 89 años;1 de enero de 2020;32
Total;16 Cuenca;16100 Hinojosos, Los;De 90 a 94 años;1 de enero de 2020;12
Total;16 Cuenca;16100 Hinojosos, Los;De 95 a 99 años;1 de enero de 2020;4
Total;16 Cuenca;16100 Hinojosos, Los;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16101 Hito, El;Todas las edades;1 de enero de 2020;135
Total;16 Cuenca;16101 Hito, El;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16101 Hito, El;De 5 a 9 años;1 de enero de 2020;0
Total;16 Cuenca;16101 Hito, El;De 10 a 14 años;1 de enero de 2020;0
Total;16 Cuenca;16101 Hito, El;De 65 a 69 años;1 de enero de 2020;6
Total;16 Cuenca;16101 Hito, El;De 70 a 74 años;1 de enero de 2020;16
Total;16 Cuenca;16101 Hito, El;De 75 a 79 años;1 de enero de 2020;8
Total;16 Cuenca;16101 Hito, El;De 80 a 84 años;1 de enero de 2020;17
Total;16 Cuenca;16101 Hito, El;De 85 a 89 años;1 de enero de 2020;10
Total;16 Cuenca;16101 Hito, El;De 90 a 94 años;1 de enero de 2020;10
Total;16 Cuenca;16101 Hito, El;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16101 Hito, El;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16102 Honrubia;Todas las edades;1 de enero de 2020;1.531
Total;16 Cuenca;16102 Honrubia;De 0 a 4 años;1 de enero de 2020;38
Total;16 Cuenca;16102 Honrubia;De 5 a 9 años;1 de enero de 2020;56
Total;16 Cuenca;16102 Honrubia;De 10 a 14 años;1 de enero de 2020;77
Total;16 Cuenca;16102 Honrubia;De 65 a 69 años;1 de enero de 2020;77
Total;16 Cuenca;16102 Honrubia;De 70 a 74 años;1 de enero de 2020;66
Total;16 Cuenca;16102 Honrubia;De 75 a 79 años;1 de enero de 2020;84
Total;16 Cuenca;16102 Honrubia;De 80 a 84 años;1 de enero de 2020;62
Total;16 Cuenca;16102 Honrubia;De 85 a 89 años;1 de enero de 2020;55
Total;16 Cuenca;16102 Honrubia;De 90 a 94 años;1 de enero de 2020;29
Total;16 Cuenca;16102 Honrubia;De 95 a 99 años;1 de enero de 2020;2
Total;16 Cuenca;16102 Honrubia;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16103 Hontanaya;Todas las edades;1 de enero de 2020;245
Total;16 Cuenca;16103 Hontanaya;De 0 a 4 años;1 de enero de 2020;1
Total;16 Cuenca;16103 Hontanaya;De 5 a 9 años;1 de enero de 2020;1
Total;16 Cuenca;16103 Hontanaya;De 10 a 14 años;1 de enero de 2020;2
Total;16 Cuenca;16103 Hontanaya;De 65 a 69 años;1 de enero de 2020;22
Total;16 Cuenca;16103 Hontanaya;De 70 a 74 años;1 de enero de 2020;15
Total;16 Cuenca;16103 Hontanaya;De 75 a 79 años;1 de enero de 2020;26
Total;16 Cuenca;16103 Hontanaya;De 80 a 84 años;1 de enero de 2020;23
Total;16 Cuenca;16103 Hontanaya;De 85 a 89 años;1 de enero de 2020;21
Total;16 Cuenca;16103 Hontanaya;De 90 a 94 años;1 de enero de 2020;4
Total;16 Cuenca;16103 Hontanaya;De 95 a 99 años;1 de enero de 2020;2
Total;16 Cuenca;16103 Hontanaya;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16104 Hontecillas;Todas las edades;1 de enero de 2020;56
Total;16 Cuenca;16104 Hontecillas;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16104 Hontecillas;De 5 a 9 años;1 de enero de 2020;0
Total;16 Cuenca;16104 Hontecillas;De 10 a 14 años;1 de enero de 2020;0
Total;16 Cuenca;16104 Hontecillas;De 65 a 69 años;1 de enero de 2020;3
Total;16 Cuenca;16104 Hontecillas;De 70 a 74 años;1 de enero de 2020;9
Total;16 Cuenca;16104 Hontecillas;De 75 a 79 años;1 de enero de 2020;7
Total;16 Cuenca;16104 Hontecillas;De 80 a 84 años;1 de enero de 2020;4
Total;16 Cuenca;16104 Hontecillas;De 85 a 89 años;1 de enero de 2020;4
Total;16 Cuenca;16104 Hontecillas;De 90 a 94 años;1 de enero de 2020;0
Total;16 Cuenca;16104 Hontecillas;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16104 Hontecillas;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16106 Horcajo de Santiago;Todas las edades;1 de enero de 2020;3.504
Total;16 Cuenca;16106 Horcajo de Santiago;De 0 a 4 años;1 de enero de 2020;134
Total;16 Cuenca;16106 Horcajo de Santiago;De 5 a 9 años;1 de enero de 2020;153
Total;16 Cuenca;16106 Horcajo de Santiago;De 10 a 14 años;1 de enero de 2020;168
Total;16 Cuenca;16106 Horcajo de Santiago;De 65 a 69 años;1 de enero de 2020;165
Total;16 Cuenca;16106 Horcajo de Santiago;De 70 a 74 años;1 de enero de 2020;152
Total;16 Cuenca;16106 Horcajo de Santiago;De 75 a 79 años;1 de enero de 2020;192
Total;16 Cuenca;16106 Horcajo de Santiago;De 80 a 84 años;1 de enero de 2020;115
Total;16 Cuenca;16106 Horcajo de Santiago;De 85 a 89 años;1 de enero de 2020;98
Total;16 Cuenca;16106 Horcajo de Santiago;De 90 a 94 años;1 de enero de 2020;41
Total;16 Cuenca;16106 Horcajo de Santiago;De 95 a 99 años;1 de enero de 2020;14
Total;16 Cuenca;16106 Horcajo de Santiago;100 y más años;1 de enero de 2020;3
Total;16 Cuenca;16107 Huélamo;Todas las edades;1 de enero de 2020;87
Total;16 Cuenca;16107 Huélamo;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16107 Huélamo;De 5 a 9 años;1 de enero de 2020;2
Total;16 Cuenca;16107 Huélamo;De 10 a 14 años;1 de enero de 2020;3
Total;16 Cuenca;16107 Huélamo;De 65 a 69 años;1 de enero de 2020;11
Total;16 Cuenca;16107 Huélamo;De 70 a 74 años;1 de enero de 2020;8
Total;16 Cuenca;16107 Huélamo;De 75 a 79 años;1 de enero de 2020;3
Total;16 Cuenca;16107 Huélamo;De 80 a 84 años;1 de enero de 2020;6
Total;16 Cuenca;16107 Huélamo;De 85 a 89 años;1 de enero de 2020;8
Total;16 Cuenca;16107 Huélamo;De 90 a 94 años;1 de enero de 2020;3
Total;16 Cuenca;16107 Huélamo;De 95 a 99 años;1 de enero de 2020;1
Total;16 Cuenca;16107 Huélamo;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16108 Huelves;Todas las edades;1 de enero de 2020;80
Total;16 Cuenca;16108 Huelves;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16108 Huelves;De 5 a 9 años;1 de enero de 2020;4
Total;16 Cuenca;16108 Huelves;De 10 a 14 años;1 de enero de 2020;8
Total;16 Cuenca;16108 Huelves;De 65 a 69 años;1 de enero de 2020;6
Total;16 Cuenca;16108 Huelves;De 70 a 74 años;1 de enero de 2020;5
Total;16 Cuenca;16108 Huelves;De 75 a 79 años;1 de enero de 2020;3
Total;16 Cuenca;16108 Huelves;De 80 a 84 años;1 de enero de 2020;0
Total;16 Cuenca;16108 Huelves;De 85 a 89 años;1 de enero de 2020;1
Total;16 Cuenca;16108 Huelves;De 90 a 94 años;1 de enero de 2020;3
Total;16 Cuenca;16108 Huelves;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16108 Huelves;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16109 Huérguina;Todas las edades;1 de enero de 2020;51
Total;16 Cuenca;16109 Huérguina;De 0 a 4 años;1 de enero de 2020;0
Total;16 Cuenca;16109 Huérguina;De 5 a 9 años;1 de enero de 2020;1
Total;16 Cuenca;16109 Huérguina;De 10 a 14 años;1 de enero de 2020;0
Total;16 Cuenca;16109 Huérguina;De 65 a 69 años;1 de enero de 2020;7
Total;16 Cuenca;16109 Huérguina;De 70 a 74 años;1 de enero de 2020;3
Total;16 Cuenca;16109 Huérguina;De 75 a 79 años;1 de enero de 2020;6
Total;16 Cuenca;16109 Huérguina;De 80 a 84 años;1 de enero de 2020;4
Total;16 Cuenca;16109 Huérguina;De 85 a 89 años;1 de enero de 2020;1
Total;16 Cuenca;16109 Huérguina;De 90 a 94 años;1 de enero de 2020;2
Total;16 Cuenca;16109 Huérguina;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16109 Huérguina;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16110 Huerta de la Obispalía;Todas las edades;1 de enero de 2020;117
Total;16 Cuenca;16110 Huerta de la Obispalía;De 0 a 4 años;1 de enero de 2020;1
Total;16 Cuenca;16110 Huerta de la Obispalía;De 5 a 9 años;1 de enero de 2020;3
Total;16 Cuenca;16110 Huerta de la Obispalía;De 10 a 14 años;1 de enero de 2020;0
Total;16 Cuenca;16110 Huerta de la Obispalía;De 65 a 69 años;1 de enero de 2020;7
Total;16 Cuenca;16110 Huerta de la Obispalía;De 70 a 74 años;1 de enero de 2020;13
Total;16 Cuenca;16110 Huerta de la Obispalía;De 75 a 79 años;1 de enero de 2020;7
Total;16 Cuenca;16110 Huerta de la Obispalía;De 80 a 84 años;1 de enero de 2020;4
Total;16 Cuenca;16110 Huerta de la Obispalía;De 85 a 89 años;1 de enero de 2020;3
Total;16 Cuenca;16110 Huerta de la Obispalía;De 90 a 94 años;1 de enero de 2020;3
Total;16 Cuenca;16110 Huerta de la Obispalía;De 95 a 99 años;1 de enero de 2020;0
Total;16 Cuenca;16110 Huerta de la Obispalía;100 y más años;1 de enero de 2020;0
Total;16 Cuenca;16111 Huerta del Marquesado;Todas las edades;1 de enero de 2020;183
Total;16 Cuenca;16111 Huerta del Marquesado;De 0 a 4 años;1 de enero de 2020;4
