Sexo;Provincias;Municipios;Edad (grupos quinquenales);Periodo;Total
Total;19 Guadalajara;19112 Escopete;De 5 a 9 años;1 de enero de 2020;1
Total;19 Guadalajara;19112 Escopete;De 10 a 14 años;1 de enero de 2020;1
Total;19 Guadalajara;19112 Escopete;De 65 a 69 años;1 de enero de 2020;5
Total;19 Guadalajara;19112 Escopete;De 70 a 74 años;1 de enero de 2020;7
Total;19 Guadalajara;19112 Escopete;De 75 a 79 años;1 de enero de 2020;0
Total;19 Guadalajara;19112 Escopete;De 80 a 84 años;1 de enero de 2020;3
Total;19 Guadalajara;19112 Escopete;De 85 a 89 años;1 de enero de 2020;3
Total;19 Guadalajara;19112 Escopete;De 90 a 94 años;1 de enero de 2020;1
Total;19 Guadalajara;19112 Escopete;De 95 a 99 años;1 de enero de 2020;1
Total;19 Guadalajara;19112 Escopete;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19113 Espinosa de Henares;Todas las edades;1 de enero de 2020;629
Total;19 Guadalajara;19113 Espinosa de Henares;De 0 a 4 años;1 de enero de 2020;13
Total;19 Guadalajara;19113 Espinosa de Henares;De 5 a 9 años;1 de enero de 2020;20
Total;19 Guadalajara;19113 Espinosa de Henares;De 10 a 14 años;1 de enero de 2020;34
Total;19 Guadalajara;19113 Espinosa de Henares;De 65 a 69 años;1 de enero de 2020;42
Total;19 Guadalajara;19113 Espinosa de Henares;De 70 a 74 años;1 de enero de 2020;39
Total;19 Guadalajara;19113 Espinosa de Henares;De 75 a 79 años;1 de enero de 2020;26
Total;19 Guadalajara;19113 Espinosa de Henares;De 80 a 84 años;1 de enero de 2020;25
Total;19 Guadalajara;19113 Espinosa de Henares;De 85 a 89 años;1 de enero de 2020;20
Total;19 Guadalajara;19113 Espinosa de Henares;De 90 a 94 años;1 de enero de 2020;7
Total;19 Guadalajara;19113 Espinosa de Henares;De 95 a 99 años;1 de enero de 2020;3
Total;19 Guadalajara;19113 Espinosa de Henares;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19114 Esplegares;Todas las edades;1 de enero de 2020;32
Total;19 Guadalajara;19114 Esplegares;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19114 Esplegares;De 5 a 9 años;1 de enero de 2020;1
Total;19 Guadalajara;19114 Esplegares;De 10 a 14 años;1 de enero de 2020;1
Total;19 Guadalajara;19114 Esplegares;De 65 a 69 años;1 de enero de 2020;3
Total;19 Guadalajara;19114 Esplegares;De 70 a 74 años;1 de enero de 2020;4
Total;19 Guadalajara;19114 Esplegares;De 75 a 79 años;1 de enero de 2020;5
Total;19 Guadalajara;19114 Esplegares;De 80 a 84 años;1 de enero de 2020;2
Total;19 Guadalajara;19114 Esplegares;De 85 a 89 años;1 de enero de 2020;2
Total;19 Guadalajara;19114 Esplegares;De 90 a 94 años;1 de enero de 2020;0
Total;19 Guadalajara;19114 Esplegares;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19114 Esplegares;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19115 Establés;Todas las edades;1 de enero de 2020;35
Total;19 Guadalajara;19115 Establés;De 0 a 4 años;1 de enero de 2020;1
Total;19 Guadalajara;19115 Establés;De 5 a 9 años;1 de enero de 2020;2
Total;19 Guadalajara;19115 Establés;De 10 a 14 años;1 de enero de 2020;1
Total;19 Guadalajara;19115 Establés;De 65 a 69 años;1 de enero de 2020;3
Total;19 Guadalajara;19115 Establés;De 70 a 74 años;1 de enero de 2020;2
Total;19 Guadalajara;19115 Establés;De 75 a 79 años;1 de enero de 2020;2
Total;19 Guadalajara;19115 Establés;De 80 a 84 años;1 de enero de 2020;1
Total;19 Guadalajara;19115 Establés;De 85 a 89 años;1 de enero de 2020;2
Total;19 Guadalajara;19115 Establés;De 90 a 94 años;1 de enero de 2020;2
Total;19 Guadalajara;19115 Establés;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19115 Establés;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19116 Estriégana;Todas las edades;1 de enero de 2020;14
Total;19 Guadalajara;19116 Estriégana;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19116 Estriégana;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19116 Estriégana;De 10 a 14 años;1 de enero de 2020;1
Total;19 Guadalajara;19116 Estriégana;De 65 a 69 años;1 de enero de 2020;0
Total;19 Guadalajara;19116 Estriégana;De 70 a 74 años;1 de enero de 2020;1
Total;19 Guadalajara;19116 Estriégana;De 75 a 79 años;1 de enero de 2020;0
Total;19 Guadalajara;19116 Estriégana;De 80 a 84 años;1 de enero de 2020;1
Total;19 Guadalajara;19116 Estriégana;De 85 a 89 años;1 de enero de 2020;0
Total;19 Guadalajara;19116 Estriégana;De 90 a 94 años;1 de enero de 2020;0
Total;19 Guadalajara;19116 Estriégana;De 95 a 99 años;1 de enero de 2020;2
Total;19 Guadalajara;19116 Estriégana;100 y más años;1 de enero de 2020;1
Total;19 Guadalajara;19117 Fontanar;Todas las edades;1 de enero de 2020;2.406
Total;19 Guadalajara;19117 Fontanar;De 0 a 4 años;1 de enero de 2020;128
Total;19 Guadalajara;19117 Fontanar;De 5 a 9 años;1 de enero de 2020;180
Total;19 Guadalajara;19117 Fontanar;De 10 a 14 años;1 de enero de 2020;171
Total;19 Guadalajara;19117 Fontanar;De 65 a 69 años;1 de enero de 2020;74
Total;19 Guadalajara;19117 Fontanar;De 70 a 74 años;1 de enero de 2020;51
Total;19 Guadalajara;19117 Fontanar;De 75 a 79 años;1 de enero de 2020;33
Total;19 Guadalajara;19117 Fontanar;De 80 a 84 años;1 de enero de 2020;35
Total;19 Guadalajara;19117 Fontanar;De 85 a 89 años;1 de enero de 2020;32
Total;19 Guadalajara;19117 Fontanar;De 90 a 94 años;1 de enero de 2020;9
Total;19 Guadalajara;19117 Fontanar;De 95 a 99 años;1 de enero de 2020;5
Total;19 Guadalajara;19117 Fontanar;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19118 Fuembellida;Todas las edades;1 de enero de 2020;12
Total;19 Guadalajara;19118 Fuembellida;De 0 a 4 años;1 de enero de 2020;1
Total;19 Guadalajara;19118 Fuembellida;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19118 Fuembellida;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19118 Fuembellida;De 65 a 69 años;1 de enero de 2020;1
Total;19 Guadalajara;19118 Fuembellida;De 70 a 74 años;1 de enero de 2020;0
Total;19 Guadalajara;19118 Fuembellida;De 75 a 79 años;1 de enero de 2020;0
Total;19 Guadalajara;19118 Fuembellida;De 80 a 84 años;1 de enero de 2020;0
Total;19 Guadalajara;19118 Fuembellida;De 85 a 89 años;1 de enero de 2020;1
Total;19 Guadalajara;19118 Fuembellida;De 90 a 94 años;1 de enero de 2020;0
Total;19 Guadalajara;19118 Fuembellida;De 95 a 99 años;1 de enero de 2020;1
Total;19 Guadalajara;19118 Fuembellida;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19119 Fuencemillán;Todas las edades;1 de enero de 2020;82
Total;19 Guadalajara;19119 Fuencemillán;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19119 Fuencemillán;De 5 a 9 años;1 de enero de 2020;2
Total;19 Guadalajara;19119 Fuencemillán;De 10 a 14 años;1 de enero de 2020;1
Total;19 Guadalajara;19119 Fuencemillán;De 65 a 69 años;1 de enero de 2020;7
Total;19 Guadalajara;19119 Fuencemillán;De 70 a 74 años;1 de enero de 2020;7
Total;19 Guadalajara;19119 Fuencemillán;De 75 a 79 años;1 de enero de 2020;5
Total;19 Guadalajara;19119 Fuencemillán;De 80 a 84 años;1 de enero de 2020;2
Total;19 Guadalajara;19119 Fuencemillán;De 85 a 89 años;1 de enero de 2020;4
Total;19 Guadalajara;19119 Fuencemillán;De 90 a 94 años;1 de enero de 2020;1
Total;19 Guadalajara;19119 Fuencemillán;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19119 Fuencemillán;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19120 Fuentelahiguera de Albatages;Todas las edades;1 de enero de 2020;131
Total;19 Guadalajara;19120 Fuentelahiguera de Albatages;De 0 a 4 años;1 de enero de 2020;2
Total;19 Guadalajara;19120 Fuentelahiguera de Albatages;De 5 a 9 años;1 de enero de 2020;3
Total;19 Guadalajara;19120 Fuentelahiguera de Albatages;De 10 a 14 años;1 de enero de 2020;4
Total;19 Guadalajara;19120 Fuentelahiguera de Albatages;De 65 a 69 años;1 de enero de 2020;4
Total;19 Guadalajara;19120 Fuentelahiguera de Albatages;De 70 a 74 años;1 de enero de 2020;5
Total;19 Guadalajara;19120 Fuentelahiguera de Albatages;De 75 a 79 años;1 de enero de 2020;5
Total;19 Guadalajara;19120 Fuentelahiguera de Albatages;De 80 a 84 años;1 de enero de 2020;6
Total;19 Guadalajara;19120 Fuentelahiguera de Albatages;De 85 a 89 años;1 de enero de 2020;10
Total;19 Guadalajara;19120 Fuentelahiguera de Albatages;De 90 a 94 años;1 de enero de 2020;7
Total;19 Guadalajara;19120 Fuentelahiguera de Albatages;De 95 a 99 años;1 de enero de 2020;4
Total;19 Guadalajara;19120 Fuentelahiguera de Albatages;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19121 Fuentelencina;Todas las edades;1 de enero de 2020;312
Total;19 Guadalajara;19121 Fuentelencina;De 0 a 4 años;1 de enero de 2020;4
Total;19 Guadalajara;19121 Fuentelencina;De 5 a 9 años;1 de enero de 2020;9
Total;19 Guadalajara;19121 Fuentelencina;De 10 a 14 años;1 de enero de 2020;9
Total;19 Guadalajara;19121 Fuentelencina;De 65 a 69 años;1 de enero de 2020;12
Total;19 Guadalajara;19121 Fuentelencina;De 70 a 74 años;1 de enero de 2020;15
Total;19 Guadalajara;19121 Fuentelencina;De 75 a 79 años;1 de enero de 2020;20
Total;19 Guadalajara;19121 Fuentelencina;De 80 a 84 años;1 de enero de 2020;13
Total;19 Guadalajara;19121 Fuentelencina;De 85 a 89 años;1 de enero de 2020;24
Total;19 Guadalajara;19121 Fuentelencina;De 90 a 94 años;1 de enero de 2020;7
Total;19 Guadalajara;19121 Fuentelencina;De 95 a 99 años;1 de enero de 2020;5
Total;19 Guadalajara;19121 Fuentelencina;100 y más años;1 de enero de 2020;3
Total;19 Guadalajara;19122 Fuentelsaz;Todas las edades;1 de enero de 2020;89
Total;19 Guadalajara;19122 Fuentelsaz;De 0 a 4 años;1 de enero de 2020;1
Total;19 Guadalajara;19122 Fuentelsaz;De 5 a 9 años;1 de enero de 2020;4
Total;19 Guadalajara;19122 Fuentelsaz;De 10 a 14 años;1 de enero de 2020;4
Total;19 Guadalajara;19122 Fuentelsaz;De 65 a 69 años;1 de enero de 2020;7
Total;19 Guadalajara;19122 Fuentelsaz;De 70 a 74 años;1 de enero de 2020;11
Total;19 Guadalajara;19122 Fuentelsaz;De 75 a 79 años;1 de enero de 2020;4
Total;19 Guadalajara;19122 Fuentelsaz;De 80 a 84 años;1 de enero de 2020;6
Total;19 Guadalajara;19122 Fuentelsaz;De 85 a 89 años;1 de enero de 2020;3
Total;19 Guadalajara;19122 Fuentelsaz;De 90 a 94 años;1 de enero de 2020;3
Total;19 Guadalajara;19122 Fuentelsaz;De 95 a 99 años;1 de enero de 2020;1
Total;19 Guadalajara;19122 Fuentelsaz;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19123 Fuentelviejo;Todas las edades;1 de enero de 2020;47
Total;19 Guadalajara;19123 Fuentelviejo;De 0 a 4 años;1 de enero de 2020;3
Total;19 Guadalajara;19123 Fuentelviejo;De 5 a 9 años;1 de enero de 2020;1
Total;19 Guadalajara;19123 Fuentelviejo;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19123 Fuentelviejo;De 65 a 69 años;1 de enero de 2020;5
Total;19 Guadalajara;19123 Fuentelviejo;De 70 a 74 años;1 de enero de 2020;3
Total;19 Guadalajara;19123 Fuentelviejo;De 75 a 79 años;1 de enero de 2020;3
Total;19 Guadalajara;19123 Fuentelviejo;De 80 a 84 años;1 de enero de 2020;0
Total;19 Guadalajara;19123 Fuentelviejo;De 85 a 89 años;1 de enero de 2020;3
Total;19 Guadalajara;19123 Fuentelviejo;De 90 a 94 años;1 de enero de 2020;0
Total;19 Guadalajara;19123 Fuentelviejo;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19123 Fuentelviejo;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19124 Fuentenovilla;Todas las edades;1 de enero de 2020;513
Total;19 Guadalajara;19124 Fuentenovilla;De 0 a 4 años;1 de enero de 2020;20
Total;19 Guadalajara;19124 Fuentenovilla;De 5 a 9 años;1 de enero de 2020;25
Total;19 Guadalajara;19124 Fuentenovilla;De 10 a 14 años;1 de enero de 2020;35
Total;19 Guadalajara;19124 Fuentenovilla;De 65 a 69 años;1 de enero de 2020;16
Total;19 Guadalajara;19124 Fuentenovilla;De 70 a 74 años;1 de enero de 2020;23
Total;19 Guadalajara;19124 Fuentenovilla;De 75 a 79 años;1 de enero de 2020;19
Total;19 Guadalajara;19124 Fuentenovilla;De 80 a 84 años;1 de enero de 2020;16
Total;19 Guadalajara;19124 Fuentenovilla;De 85 a 89 años;1 de enero de 2020;11
Total;19 Guadalajara;19124 Fuentenovilla;De 90 a 94 años;1 de enero de 2020;6
Total;19 Guadalajara;19124 Fuentenovilla;De 95 a 99 años;1 de enero de 2020;3
Total;19 Guadalajara;19124 Fuentenovilla;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19125 Gajanejos;Todas las edades;1 de enero de 2020;54
Total;19 Guadalajara;19125 Gajanejos;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19125 Gajanejos;De 5 a 9 años;1 de enero de 2020;1
Total;19 Guadalajara;19125 Gajanejos;De 10 a 14 años;1 de enero de 2020;1
Total;19 Guadalajara;19125 Gajanejos;De 65 a 69 años;1 de enero de 2020;1
Total;19 Guadalajara;19125 Gajanejos;De 70 a 74 años;1 de enero de 2020;1
Total;19 Guadalajara;19125 Gajanejos;De 75 a 79 años;1 de enero de 2020;2
Total;19 Guadalajara;19125 Gajanejos;De 80 a 84 años;1 de enero de 2020;3
Total;19 Guadalajara;19125 Gajanejos;De 85 a 89 años;1 de enero de 2020;6
Total;19 Guadalajara;19125 Gajanejos;De 90 a 94 años;1 de enero de 2020;5
Total;19 Guadalajara;19125 Gajanejos;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19125 Gajanejos;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19126 Galápagos;Todas las edades;1 de enero de 2020;2.475
Total;19 Guadalajara;19126 Galápagos;De 0 a 4 años;1 de enero de 2020;109
Total;19 Guadalajara;19126 Galápagos;De 5 a 9 años;1 de enero de 2020;188
Total;19 Guadalajara;19126 Galápagos;De 10 a 14 años;1 de enero de 2020;216
Total;19 Guadalajara;19126 Galápagos;De 65 a 69 años;1 de enero de 2020;63
Total;19 Guadalajara;19126 Galápagos;De 70 a 74 años;1 de enero de 2020;59
Total;19 Guadalajara;19126 Galápagos;De 75 a 79 años;1 de enero de 2020;38
Total;19 Guadalajara;19126 Galápagos;De 80 a 84 años;1 de enero de 2020;14
Total;19 Guadalajara;19126 Galápagos;De 85 a 89 años;1 de enero de 2020;11
Total;19 Guadalajara;19126 Galápagos;De 90 a 94 años;1 de enero de 2020;7
Total;19 Guadalajara;19126 Galápagos;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19126 Galápagos;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19127 Galve de Sorbe;Todas las edades;1 de enero de 2020;109
Total;19 Guadalajara;19127 Galve de Sorbe;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19127 Galve de Sorbe;De 5 a 9 años;1 de enero de 2020;2
Total;19 Guadalajara;19127 Galve de Sorbe;De 10 a 14 años;1 de enero de 2020;3
Total;19 Guadalajara;19127 Galve de Sorbe;De 65 a 69 años;1 de enero de 2020;8
Total;19 Guadalajara;19127 Galve de Sorbe;De 70 a 74 años;1 de enero de 2020;8
Total;19 Guadalajara;19127 Galve de Sorbe;De 75 a 79 años;1 de enero de 2020;3
Total;19 Guadalajara;19127 Galve de Sorbe;De 80 a 84 años;1 de enero de 2020;6
Total;19 Guadalajara;19127 Galve de Sorbe;De 85 a 89 años;1 de enero de 2020;5
Total;19 Guadalajara;19127 Galve de Sorbe;De 90 a 94 años;1 de enero de 2020;6
Total;19 Guadalajara;19127 Galve de Sorbe;De 95 a 99 años;1 de enero de 2020;4
Total;19 Guadalajara;19127 Galve de Sorbe;100 y más años;1 de enero de 2020;2
Total;19 Guadalajara;19129 Gascueña de Bornova;Todas las edades;1 de enero de 2020;29
Total;19 Guadalajara;19129 Gascueña de Bornova;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19129 Gascueña de Bornova;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19129 Gascueña de Bornova;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19129 Gascueña de Bornova;De 65 a 69 años;1 de enero de 2020;4
Total;19 Guadalajara;19129 Gascueña de Bornova;De 70 a 74 años;1 de enero de 2020;1
Total;19 Guadalajara;19129 Gascueña de Bornova;De 75 a 79 años;1 de enero de 2020;1
Total;19 Guadalajara;19129 Gascueña de Bornova;De 80 a 84 años;1 de enero de 2020;2
Total;19 Guadalajara;19129 Gascueña de Bornova;De 85 a 89 años;1 de enero de 2020;4
Total;19 Guadalajara;19129 Gascueña de Bornova;De 90 a 94 años;1 de enero de 2020;1
Total;19 Guadalajara;19129 Gascueña de Bornova;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19129 Gascueña de Bornova;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19130 Guadalajara;Todas las edades;1 de enero de 2020;87.484
Total;19 Guadalajara;19130 Guadalajara;De 0 a 4 años;1 de enero de 2020;4.087
Total;19 Guadalajara;19130 Guadalajara;De 5 a 9 años;1 de enero de 2020;4.588
Total;19 Guadalajara;19130 Guadalajara;De 10 a 14 años;1 de enero de 2020;4.797
Total;19 Guadalajara;19130 Guadalajara;De 65 a 69 años;1 de enero de 2020;4.155
Total;19 Guadalajara;19130 Guadalajara;De 70 a 74 años;1 de enero de 2020;3.451
Total;19 Guadalajara;19130 Guadalajara;De 75 a 79 años;1 de enero de 2020;2.514
Total;19 Guadalajara;19130 Guadalajara;De 80 a 84 años;1 de enero de 2020;2.076
Total;19 Guadalajara;19130 Guadalajara;De 85 a 89 años;1 de enero de 2020;1.849
Total;19 Guadalajara;19130 Guadalajara;De 90 a 94 años;1 de enero de 2020;1.009
Total;19 Guadalajara;19130 Guadalajara;De 95 a 99 años;1 de enero de 2020;283
Total;19 Guadalajara;19130 Guadalajara;100 y más años;1 de enero de 2020;35
Total;19 Guadalajara;19132 Henche;Todas las edades;1 de enero de 2020;96
Total;19 Guadalajara;19132 Henche;De 0 a 4 años;1 de enero de 2020;2
Total;19 Guadalajara;19132 Henche;De 5 a 9 años;1 de enero de 2020;3
Total;19 Guadalajara;19132 Henche;De 10 a 14 años;1 de enero de 2020;1
Total;19 Guadalajara;19132 Henche;De 65 a 69 años;1 de enero de 2020;18
Total;19 Guadalajara;19132 Henche;De 70 a 74 años;1 de enero de 2020;13
Total;19 Guadalajara;19132 Henche;De 75 a 79 años;1 de enero de 2020;8
Total;19 Guadalajara;19132 Henche;De 80 a 84 años;1 de enero de 2020;3
Total;19 Guadalajara;19132 Henche;De 85 a 89 años;1 de enero de 2020;2
Total;19 Guadalajara;19132 Henche;De 90 a 94 años;1 de enero de 2020;7
Total;19 Guadalajara;19132 Henche;De 95 a 99 años;1 de enero de 2020;2
Total;19 Guadalajara;19132 Henche;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19133 Heras de Ayuso;Todas las edades;1 de enero de 2020;255
Total;19 Guadalajara;19133 Heras de Ayuso;De 0 a 4 años;1 de enero de 2020;12
Total;19 Guadalajara;19133 Heras de Ayuso;De 5 a 9 años;1 de enero de 2020;13
Total;19 Guadalajara;19133 Heras de Ayuso;De 10 a 14 años;1 de enero de 2020;10
Total;19 Guadalajara;19133 Heras de Ayuso;De 65 a 69 años;1 de enero de 2020;8
Total;19 Guadalajara;19133 Heras de Ayuso;De 70 a 74 años;1 de enero de 2020;10
Total;19 Guadalajara;19133 Heras de Ayuso;De 75 a 79 años;1 de enero de 2020;7
Total;19 Guadalajara;19133 Heras de Ayuso;De 80 a 84 años;1 de enero de 2020;1
Total;19 Guadalajara;19133 Heras de Ayuso;De 85 a 89 años;1 de enero de 2020;8
Total;19 Guadalajara;19133 Heras de Ayuso;De 90 a 94 años;1 de enero de 2020;1
Total;19 Guadalajara;19133 Heras de Ayuso;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19133 Heras de Ayuso;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19134 Herrería;Todas las edades;1 de enero de 2020;24
Total;19 Guadalajara;19134 Herrería;De 0 a 4 años;1 de enero de 2020;0
Total;19 Guadalajara;19134 Herrería;De 5 a 9 años;1 de enero de 2020;0
Total;19 Guadalajara;19134 Herrería;De 10 a 14 años;1 de enero de 2020;0
Total;19 Guadalajara;19134 Herrería;De 65 a 69 años;1 de enero de 2020;1
Total;19 Guadalajara;19134 Herrería;De 70 a 74 años;1 de enero de 2020;3
Total;19 Guadalajara;19134 Herrería;De 75 a 79 años;1 de enero de 2020;2
Total;19 Guadalajara;19134 Herrería;De 80 a 84 años;1 de enero de 2020;2
Total;19 Guadalajara;19134 Herrería;De 85 a 89 años;1 de enero de 2020;1
Total;19 Guadalajara;19134 Herrería;De 90 a 94 años;1 de enero de 2020;1
Total;19 Guadalajara;19134 Herrería;De 95 a 99 años;1 de enero de 2020;0
Total;19 Guadalajara;19134 Herrería;100 y más años;1 de enero de 2020;0
Total;19 Guadalajara;19135 Hiendelaencina;Todas las edades;1 de enero de 2020;109
Total;19 Guadalajara;19135 Hiendelaencina;De 0 a 4 años;1 de enero de 2020;3
